City,Address,Floor,Bathroom,Bedroom,Land,Road,Price,Face
Kathmandu,Sanobharyang,3.5,7,6,1903.76,20,42500000,South West
Kathmandu,Sanobharyang,2.5,5,4,1711.25,20,45000000,North
Kathmandu,Sanobharyang,2.5,4,7,1732.64,20,29000000,West
Kathmandu,Saraswotinagar,2.5,4,4,2395.75,13,40000000,North East
Lalitpur,Satdobato,3,3,6,1026.75,13,22500000,West
Lalitpur,Satdobato,3,2,2,1369,13,35000000,West
Lalitpur,Satdobato,3,4,5,1369,13,35000000,West
Lalitpur,Satdobato,3,3,4,1026.75,13,26000000,West
Lalitpur,Satdobato,2.5,4,5,1369,13,28000000,West
Lalitpur,Satdobato,3,4,5,1048.140625,16,20000000,North
Lalitpur,Satdobato,2.5,3,5,2053.5,10,25000000,North
Lalitpur,Satdobato,2.5,3,4,1026.75,13,26000000,East
Lalitpur,Satdobato,3,4,5,1625.6875,10,32500000,South East
Lalitpur,Satdobato,2.5,5,5,2087.725,13,45000000,West
Lalitpur,Satdobato,2.5,3,5,2738,13,56000000,West
Lalitpur,Satdobato,3,3,5,2087.725,13,47500000,West
Kathmandu,Sattalle,2.5,2,4,1796.81,12,25000000,North
Kathmandu,Satungal,3,3,5,1369,13,28000000,West
Kathmandu,Satungal,3,3,3,1437.45,13,29500000,West
Kathmandu,Satungal,3,3,5,1668.46,13,22000000,West
Kathmandu,Satungal,3,3,4,1711.25,13,28000000,West
Kathmandu,Satungal,2.5,2,8,906.9625,13,12000000,West
Kathmandu,Satungal,2.5,4,4,1026.75,13,21000000,West
Kathmandu,Satungal,2.5,4,5,1240.65625,13,18000000,East
Kathmandu,Satungal,3,3,7,1026.75,13,21000000,South East
Kathmandu,Satungal,2.5,3,4,1732.64,16,22500000,East
Kathmandu,Satungal,3.5,4,6,1197.875,14,23000000,North East
Kathmandu,Satungal,3.5,5,8,1369,20,29000000,North East
Kathmandu,Satungal,2.5,4,4,1437.45,13,29500000,North West
Lalitpur,Setipakha,2.5,4,4,787.175,13,22500000,East
Lalitpur,Setipakha,3,8,8,1369,13,26500000,West
Kathmandu,Shankhamul,3,2,5,1540.125,13,47500000,West
Kathmandu,Shankhamul,3,3,4,1026.75,10,31500000,South East
Kathmandu,Shankhamul,2.5,3,7,1369,13,40000000,West
Kathmandu,Shankhamul,2.5,8,8,1095.2,13,45000000,South
Kathmandu,Shankhamul,3.5,3,7,2566.87,20,68000000,North East
Kathmandu,Shantinagar,2.5,3,5,1711.25,15,33000000,West
Kathmandu,Shantinagar,3,3,7,2652.4375,13,43500000,West
Kathmandu,Shantinagar,3,3,7,2498.425,13,43500000,West
Lalitpur,Shital Height,2.5,3,5,1197.87,13,19000000,South
Lalitpur,Shital Height,2.5,4,4,1026.75,13,19500000,North
Lalitpur,Shital Height,2.5,4,4,1369,20,29000000,East
Kathmandu,Siddhartha Colony,2.5,5,4,2395.75,20,57500000,South
Kathmandu,Siddhartha Colony,2.5,5,4,2459.92,20,59000000,South East
Lalitpur,Siddhipur,3,4,5,1369,13,29000000,West
Lalitpur,Siddhipur,2.5,5,7,1369,13,25000000,West
Lalitpur,Siddhipur,2.5,4,6,1369,13,19000000,West
Lalitpur,Siddhipur,3,5,6,1369,13,29500000,West
Lalitpur,Siddipur,2.5,3,4,1026.75,20,22000000,North
Lalitpur,Siddipur,3,4,4,1026.75,13,23000000,West
Lalitpur,Siddipur,3,4,5,1026.75,13,25500000,West
Lalitpur,Siddipur,3,3,4,1026.75,13,22000000,West
Kathmandu,Sinamangal,3,4,3,2053.5,13,65000000,West
Kathmandu,Sinamangal,3,5,7,2053.5,13,55100000,East
Bhaktapur,Sipadol,3,3,5,1369,13,26000000,West
Bhaktapur,Sipadol,3,3,8,1304.82,13,16500000,West
Bhaktapur,Sipadol,3,3,7,1197.875,10,19000000,East
Bhaktapur,Sipadol,3.5,4,7,1026.75,20,19000000,West
Bhaktapur,Sipadol,3,3,6,1197.875,10,19500000,East
Bhaktapur,Sipadol,2.5,3,5,1403.225,12,23000000,South West
Bhaktapur,Sipadol,2.5,3,5,1561.51,12,23000000,South West
Bhaktapur,Sipadol,3,4,7,1540.125,20,37500000,North
Bhaktapur,Sipadol,3.5,5,7,2053.5,15,48000000,West
Bhaktapur,Sirutar,2.5,2,1,3422.5,13,50000000,West
Bhaktapur,Sirutar,2.5,3,3,1711.25,13,25500000,West
Bhaktapur,Sirutar,2.5,4,4,1133.7,16,25000000,West
Bhaktapur,Sirutar,2,3,3,1711.25,13,26000000,South West
Lalitpur,Sita Pakha,2.5,4,4,1026.75,13,25000000,East
Kathmandu,Sitapaila,3,3,5,1197.87,13,31000000,West
Kathmandu,Sitapaila,3,4,5,2738,13,45000000,West
Kathmandu,Sitapaila,3,4,4,2395.75,13,25000000,West
Kathmandu,Sitapaila,3,3,6,1240.65,13,28500000,West
Kathmandu,Sitapaila,3,2,5,1197.875,13,27000000,West
Kathmandu,Sitapaila,3,3,6,1026.75,13,30000000,West
Kathmandu,Sitapaila,3,5,7,1540.125,13,40000000,West
Kathmandu,Sitapaila,3,3,5,855.625,13,16000000,West
Kathmandu,Sitapaila,2,2,4,1112.3125,13,12000000,North East
Kathmandu,Sitapaila,2.5,3,3,1095.2,10,14500000,East
Kathmandu,Sitapaila,3,3,5,855.625,13,15500000,South
Kathmandu,Sitapaila,2.5,2,4,1048.14,15,17000000,East
Kathmandu,Sitapaila,2.5,4,5,1112.3125,16,17500000,North
Kathmandu,Sitapaila,2.5,3,3,1347.6,10,17500000,South West
Kathmandu,Sitapaila,3,4,4,1112.3125,13,18000000,North
Kathmandu,Sitapaila,2,3,3,1283.4375,10,18500000,South
Kathmandu,Sitapaila,2.5,4,4,1283.4375,13,20500000,East
Kathmandu,Sitapaila,2,2,5,1197.875,13,21000000,South
Kathmandu,Sitapaila,2.5,5,6,1369,14,21000000,East
Kathmandu,Sitapaila,2.5,4,4,1283.43,13,21500000,East
Kathmandu,Sitapaila,3,4,3,1026.75,14,22000000,East
Kathmandu,Sitapaila,3.5,3,7,787.175,15,22000000,North West
Kathmandu,Sitapaila,2.5,3,4,1060.975,18,22500000,North
Kathmandu,Sitapaila,2.5,3,3,752.95,13,23500000,South East
Kathmandu,Sitapaila,2,3,7,1240.65625,13,23500000,East
Kathmandu,Sitapaila,2.5,4,4,1369,13,24000000,East
Kathmandu,Sitapaila,3,5,8,1369,14,24000000,West
Kathmandu,Sitapaila,2.5,4,4,1437.45,16,24000000,North
Kathmandu,Sitapaila,3.5,3,6,1369,20,25000000,North
Kathmandu,Sitapaila,2.5,5,5,1390.39,13,25300000,East
Kathmandu,Sitapaila,3,4,5,1475.953125,13,25500000,East
Kathmandu,Sitapaila,3,6,6,1369,13,25500000,East
Kathmandu,Sitapaila,3,5,8,85.5625,14,26000000,West
Kathmandu,Sitapaila,2.5,3,5,1403.225,16.5,26000000,South
Kathmandu,Sitapaila,2.5,4,6,1129.425,20,26500000,West
Kathmandu,Sitapaila,2.5,3,4,1403.225,13,27000000,East
Kathmandu,Sitapaila,2.5,4,5,1540.125,13,27000000,North
Kathmandu,Sitapaila,2.5,4,4,1095.2,20,27000000,South
Kathmandu,Sitapaila,2.5,4,4,1090.92,12,27500000,North East
Kathmandu,Sitapaila,2.5,4,4,1711.25,10,29000000,West
Kathmandu,Sitapaila,3,4,6,2053.5,10,29000000,East
Kathmandu,Sitapaila,2.5,5,5,1711.25,13,29500000,North
Kathmandu,Sitapaila,2.5,3,4,1437.45,16,29500000,South
Kathmandu,Sitapaila,3,3,4,2395.75,20,29500000,South East
Kathmandu,Sitapaila,2,4,6,1369,11,30000000,North West
Kathmandu,Sitapaila,2.5,3,6,1437.45,12,30000000,North
Kathmandu,Sitapaila,2.5,2,2,1197.875,13,30000000,East
Kathmandu,Sitapaila,2.5,5,6,2395.75,18,30500000,East
Kathmandu,Sitapaila,2.5,4,5,1369,13,31000000,South East
Kathmandu,Sitapaila,2.5,5,5,1711.25,13,31500000,East
Kathmandu,Sitapaila,2.5,5,6,1818.2,16,31500000,East
Kathmandu,Sitapaila,2.5,4,6,1500,10,35500000,East
Kathmandu,Sitapaila,3,4,6,1369,12,35500000,East
Kathmandu,Sitapaila,2.5,3,4,1437.45,20,36500000,North East
Kathmandu,Sitapaila,2.5,3,4,2395.75,13,37500000,South
Kathmandu,Sitapaila,3.5,7,7,2156.175,11.5,38000000,East
Kathmandu,Sitapaila,2.5,6,6,2053.5,13,38000000,East
Kathmandu,Sitapaila,2.5,3,5,2121.95,20,47000000,West
Kathmandu,Sitapaila,3.5,7,8,2806.45,12,49500000,South East
Kathmandu,Sitapaila,3.5,4,3,2203.234375,20,53600000,North
Kathmandu,Sitapaila,2.5,1,1,2806.45,13,54000000,South West
Kathmandu,Sitapaila,2.5,2,3,1882.375,13,46500000,West
Kathmandu,Sitapaila,3,3,4,1369,13,26600000,West
Kathmandu,Sitapaila,3,3,5,1026.75,13,20000000,West
Kathmandu,Sitapaila,3,4,4,2395.75,13,55000000,West
Kathmandu,Sitapaila,3,3,5,3080.25,13,55000000,West
Kathmandu,Sitapaila,3,4,4,1369,13,37500000,West
Kathmandu,Sitapaila,2.5,3,5,1540.125,13,20000000,West
Kathmandu,Sitapaila,2.5,4,7,2395.75,13,38000000,West
Lalitpur,Sitapakha,2.5,2,4,1026.75,13,16000000,West
Lalitpur,Sitapakha,3,4,5,855.62,13,27500000,West
Lalitpur,Sitapakha,3,5,6,1283.43,13,32500000,West
Lalitpur,Sitapakha,3,5,6,1197.87,13,28500000,West
Lalitpur,Sitapakha,3,4,4,1197.87,13,27500000,West
Lalitpur,Sitapakha,3,4,6,1475.95,13,33500000,West
Lalitpur,Sitapakha,3,4,5,1369,13,27500000,West
Lalitpur,Sitapakha,3,4,5,1369,13,36500000,West
Lalitpur,Sitapakha,3,5,6,1026.75,13,27500000,West
Lalitpur,Sitapakha,3,4,5,1112.31,13,26500000,West
Lalitpur,Sitapakha,3,4,4,1005.35,13,23500000,West
Lalitpur,Sitapakha,3,4,5,1155.09,13,27500000,West
Lalitpur,Sitapakha,3,4,6,1197.87,13,28000000,West
Lalitpur,Sitapakha,3,4,3,1369,13,47500000,West
Lalitpur,Sitapakha,3,5,7,1369,13,28000000,West
Lalitpur,Sitapakha,3,3,3,859.0475,13,21600000,West
Lalitpur,Sitapakha,2.5,4,8,1026.75,13,21000000,West
Lalitpur,Sitapakha,3,4,6,1026.75,13,29500000,West
Lalitpur,Sitapakha,3,3,6,1026.75,13,25000000,West
Lalitpur,Sitapakha,3,4,5,1369,13,25500000,West
Lalitpur,Sitapakha,3,3,6,1026.75,13,24500000,West
Lalitpur,Sitapakha,3,4,6,1369,13,28000000,West
Lalitpur,Sitapakha,2.5,4,6,1540.12,13,34000000,West
Lalitpur,Sitapakha,2.5,4,5,1369,13,35000000,West
Kathmandu,Soltidobato,2.5,3,3,2400,13,30000000,South
Kathmandu,Sorakhutte,2.5,2,4,1369,13,42500000,West
Lalitpur,Sovahity,2.5,3,4,1026.75,10,20000000,South
Bhaktapur,Srijana Nagar,3,3,7,1095.2,20,22500000,North West
Bhaktapur,Srijana Nagar,2.5,5,5,1711.25,18,30000000,West
Bhaktapur,SS college,3,3,7,1197.87,13,27499999,North East
Bhaktapur,Subarnachowk,3,3,8,1500,10,29500000,South
Kathmandu,Sukedhara,2.5,3,6,1026.75,20,16000000,East
Kathmandu,Sukedhara,2,3,6,1026.75,14,21000000,North
Kathmandu,Sukedhara,2,4,6,1604.29,15,26000000,East
Kathmandu,Sukedhara,2.5,5,5,1711.25,13,29800000,West
Kathmandu,Sukedhara,3,5,6,1454.5625,15,30000000,East
Kathmandu,Sukedhara,2.5,5,5,1754.03,13,31800000,South East
Kathmandu,Sukedhara,2.5,4,6,1369,12,32500000,South East
Kathmandu,Sukedhara,2,4,4,1283.4375,18,32500000,East
Kathmandu,Sukedhara,3.5,4,9,2010.71,12,35000000,North East
Kathmandu,Sukedhara,2.5,4,6,1369,13,35000000,East
Kathmandu,Sukedhara,2.5,4,6,1369,14,39000000,South
Kathmandu,Sukedhara,2.5,3,5,2053.5,12,40000000,South East
Kathmandu,Sukedhara,2.5,5,5,2053.5,13,42000000,East
Kathmandu,Sukedhara,3,5,5,2053.5,14,42000000,East
Kathmandu,Sukedhara,2,3,5,1711.25,12,42500000,East
Kathmandu,Sukedhara,2.5,3,5,2395.75,12,45000000,East
Kathmandu,Sukedhara,2.5,3,4,2395.75,15,45000000,East
Kathmandu,Sukedhara,3,6,6,2053.5,20,45000000,East
Kathmandu,Sukedhara,2.5,4,6,1369,20,45000000,North
Kathmandu,Sukedhara,2,3,1,1369,12,49500000,North
Kathmandu,Sukedhara,2.5,3,4,2395.75,12,70000000,East
Kathmandu,Sukedhara,2.5,4,6,1026.75,13,26000000,West
Kathmandu,Sukedhara,2.5,5,5,1711.25,13,52500000,West
Kathmandu,Sukedhara,3,5,6,2053.5,13,48000000,West
Kathmandu,Sukedhara,3,3,5,2053.5,13,62500000,West
Kathmandu,Sukedhara,3,4,5,1369,13,36500000,West
Kathmandu,Sukedhara,2.5,3,5,2121.95,13,45000000,West
Kathmandu,Sukhedhara,2.5,3,4,2395.75,12,70000000,East
Kathmandu,Sukhedhara,3,5,5,1283.43,13,36000000,West
Kathmandu,Sukhedhara,3,5,7,1369,13,39000000,West
Kathmandu,Sukhedhara,2.5,4,8,1369,13,42500000,West
Kathmandu,Sukhedhara,3,3,6,1283.43,13,30000000,West
Kathmandu,Sukhedhara,3,3,5,1437.45,13,35500000,West
Kathmandu,Sukhedhara,2.5,3,8,1369,13,29000000,West
Kathmandu,Sukhedhara,3,3,6,1026.75,13,25000000,West
Lalitpur,Sunakothi,3,2,3,941.18,13,25000000,West
Lalitpur,Sunakothi,3,2,3,1026.75,13,22500000,West
Lalitpur,Sunakothi,3,4,4,1711.25,13,40000000,West
Lalitpur,Sunakothi,3,2,3,1026.75,13,25000000,West
Lalitpur,Sunakothi,2.5,3,4,1283.43,13,21000000,West
Lalitpur,Sunakothi,2.5,5,5,3422.5,13,79000000,West
Lalitpur,Sunakothi,3,3,5,1369,13,18000000,West
Lalitpur,Sunakothi,2.5,3,3,1711.25,13,22500000,South East
Lalitpur,Sunakothi,2.5,3,3,2053.5,13,35000000,South East
Lalitpur,Sunakothi,2,3,3,1369,18,35000000,East
Lalitpur,Sunakothi,2.5,4,5,1403.225,20,35000000,East
Lalitpur,Sunakothi,2.5,3,3,2053.5,20,36000000,West
Lalitpur,Sunakothi,2.5,4,3,1711.25,20,37500000,North East
Lalitpur,Sunakothi,2.5,3,3,2053.5,15,42500000,East
Lalitpur,Sunakothi,2.5,3,3,2053.5,20,42500000,South East
Lalitpur,Sunakothi,3,3,3,1369,13,32500000,West
Lalitpur,Sunakothi,3,3,3,1505.9,13,37500000,West
Kathmandu,Sundarbasti,2.5,3,4,1095.2,13,33800000,East
Kathmandu,Sundarbasti,2.5,3,5,1711.25,13,39000000,North East
Kathmandu,Sundarijal,2.5,4,9,1197.875,13,37500000,West
Kathmandu,Sunderbasti,3,3,5,1197.875,13,19500000,East
Kathmandu,Sunderbasti,3,5,6,1796.8125,12,26500000,East
Kathmandu,Sunderbasti,3,4,6,1775.421875,13,27500000,South East
Kathmandu,Sunderbasti,2,4,5,1967.9375,14,31500000,East
Kathmandu,Surya Darshan,3.5,4,7,1625.68,13,30000000,West
Kathmandu,Surya Darshan,3.5,3,6,1471.675,15,30000000,West
Bhaktapur,Suryabinayak,2.5,5,3,1026.75,13,19000000,West
Bhaktapur,Suryabinayak,3,4,7,1026.75,10,20200000,East
Bhaktapur,Suryabinayak,3.5,5,6,1026.75,13,21500000,East
Kathmandu,Suryadanda,3.5,3,7,1711.25,18,36100000,South
Kathmandu,Swayambhu,2.5,3,7,855.625,13,29500000,West
Kathmandu,Swayambhu,3,4,6,1369,13,39900000,West
Kathmandu,Swayambhu,3,3,5,1112.3125,13,20600000,North East
Kathmandu,Swayambhu,2,2,4,1112.3125,18,21000000,South
Kathmandu,Swayambhu,3,5,6,1026.75,13,23500000,East
Kathmandu,Swayambhu,3,3,6,1369,12,34000000,South
Kathmandu,Swayambhu,3,5,8,1860.984375,12,37000000,South
Kathmandu,Swayambhu,3,5,5,2395.75,14,39000000,East
Kathmandu,Swayambhu,3.5,5,8,1711.25,13,47500000,East
Kathmandu,Swayambhu,2,3,5,2053.5,13,50000000,South
Kathmandu,Syuchatar,2.5,3,4,1471.675,13,19500000,East
Kathmandu,Syuchatar,2.5,3,6,1026.75,13,20500000,South
Kathmandu,Syuchatar,2,4,5,1454.5625,16,21000000,West
Kathmandu,Syuchatar,2,2,4,406.421875,14,22000000,North East
Kathmandu,Syuchatar,2,2,4,1095.2,14,22000000,North
Kathmandu,Syuchatar,3,4,6,1283.4375,13,22400000,North East
Kathmandu,Syuchatar,2.5,3,5,1882.37,10,22500000,East
Kathmandu,Syuchatar,3,2,4,1026.75,10,23000000,North West
Kathmandu,Syuchatar,2,4,7,1369,13,24500000,East
Kathmandu,Syuchatar,3,4,5,1026.75,13,24800000,South
Kathmandu,Syuchatar,2.5,2,6,1095.2,13,25000000,South
Kathmandu,Syuchatar,3,5,7,1369,13,25000000,North East
Kathmandu,Syuchatar,2.5,3,4,1711.25,16,25000000,East
Kathmandu,Syuchatar,2.5,2,4,1925.15,10,25500000,West
Kathmandu,Syuchatar,3.5,5,1,1540.125,10,30000000,East
Kathmandu,Syuchatar,3,4,6,1369,10,37000000,North
Kathmandu,Syuchatar,2.5,3,4,1369,18,38000000,South East
Kathmandu,Syuchatar,3,3,4,1369,13,39000000,West
Kathmandu,Syuchatar,3,3,1,1112.31,13,23500000,West
Kathmandu,Syuchatar,3,3,4,1711.25,13,25000000,West
Kathmandu,Syuchatar,3,3,6,2772.225,13,40000000,West
Kathmandu,Syuchatar,3,3,7,1779.7,13,32500000,West
Kathmandu,Syuchatar,2.5,4,1,1454.56,13,39000000,West
Kathmandu,Syuchatar,2.5,4,7,1403.225,13,85000000,West
Kathmandu,Syuchatar,3,3,3,1026.75,13,20000000,West
Kathmandu,Tahachal,3,1,1,1540.125,10,39500000,East
Kathmandu,Tahachal,2,8,7,1882.375,15,55000000,North
Kathmandu,Tahachal,2.5,5,4,1403.225,20,56500000,North
Kathmandu,Tahachal,3,4,4,1369,13,70000000,West
Lalitpur,Talchhikhel ,3,3,5,2395.75,13,65000000,West
Lalitpur,Talchhikhel ,3,4,4,684.5,13,23000000,West
Lalitpur,Talchhikhel ,3,3,5,1026.75,13,22000000,West
Lalitpur,Talchhikhel ,3,3,5,1026.75,13,25500000,West
Lalitpur,Talchhikhel ,3,3,3,1026.75,13,26000000,West
Lalitpur,Talchhikhel ,3,3,5,1026.75,13,23000000,West
Lalitpur,Talchhikhel ,3,4,4,1026.75,13,25500000,West
Lalitpur,Talchhikhel ,3,2,4,1026.75,13,33000000,West
Lalitpur,Talchhikhel ,3,4,4,1026.75,13,23500000,West
Lalitpur,Talchhikhel ,3,4,4,1026.75,13,23500000,West
Lalitpur,Talchhikhel ,3,4,4,1026.75,13,23500000,West
Lalitpur,Talchhikhel ,3,4,4,1026.75,13,26500000,West
Lalitpur,Talchhikhel ,3,3,5,1026.75,13,32500000,West
Lalitpur,Talchhikhel ,3,5,6,1711.25,13,37500000,West
Lalitpur,Talchhikhel ,3,3,2,1369,13,26000000,West
Lalitpur,Talchhikhel ,3,5,5,1711.25,13,60000000,West
Lalitpur,Talchhikhel ,3,4,8,1711.25,13,33500000,West
Lalitpur,Talchhikhel ,3,5,9,1437.45,13,42500000,West
Lalitpur,Talchhikhel ,3,4,5,1437.45,13,38000000,West
Lalitpur,Talchhikhel ,3,5,4,1369,13,45000000,West
Lalitpur,Talchhikhel ,3,5,6,1369,13,29500000,West
Lalitpur,Talchhikhel ,3,4,4,1026.75,13,27000000,West
Lalitpur,Talchhikhel ,3,4,5,1026.75,13,22000000,West
Lalitpur,Talchhikhel ,3,4,4,1026.75,13,27000000,West
Lalitpur,Talchhikhel ,3,4,5,1026.75,13,27500000,West
Lalitpur,Talchhikhel ,3,4,5,1026.75,13,25500000,West
Lalitpur,Talchhikhel ,3,4,6,1026.75,13,33000000,West
Lalitpur,Talchhikhel ,3,4,5,1026.75,13,33000000,West
Lalitpur,Talchhikhel ,3,4,6,1060.975,13,24000000,West
Lalitpur,Talchhikhel ,3,4,5,1095.2,13,29500000,West
Lalitpur,Talchhikhel ,3,4,6,1197.87,13,22500000,West
Lalitpur,Talchhikhel ,3,5,5,1369,13,37500000,West
Lalitpur,Talchhikhel ,3,3,5,1369,13,13500000,West
Lalitpur,Talchhikhel ,3,4,5,1369,13,34500000,West
Lalitpur,Talchhikhel ,3,4,4,1026.75,13,31500000,West
Lalitpur,Talchhikhel ,3,4,4,1026.75,13,26500000,West
Lalitpur,Talchhikhel ,3,4,6,1026.75,13,32500000,West
Lalitpur,Talchhikhel ,3,4,5,1026.75,13,25500000,West
Lalitpur,Talchhikhel ,3,3,7,1026.75,13,23000000,West
Lalitpur,Talchhikhel ,3,4,4,684.5,13,22500000,West
Lalitpur,Talchhikhel ,3,4,4,941.18,13,28500000,West
Lalitpur,Talchhikhel ,3,3,4,1026.75,13,24000000,West
Lalitpur,Talchhikhel ,3,3,7,1026.75,13,23000000,West
Lalitpur,Talchhikhel ,3,3,7,1026.75,13,28000000,West
Lalitpur,Talchhikhel ,3,3,5,1026.75,13,27000000,West
Lalitpur,Talchhikhel ,3,5,4,1369,13,32000000,West
Lalitpur,Talchhikhel ,3,4,5,1026.75,13,31500000,West
Lalitpur,Talchhikhel ,2.5,5,5,1026.75,13,26500000,West
Lalitpur,Talchhikhel ,2.5,4,6,1369,13,38000000,West
Lalitpur,Talchhikhel ,2.5,4,6,2053.5,13,65000000,West
Lalitpur,Talchhikhel ,2.5,4,5,941.18,13,22500000,West
Lalitpur,Talchhikhel ,2.5,4,8,598.93,13,26500000,West
Lalitpur,Talchhikhel ,2.5,4,5,1026.75,13,31000000,West
Lalitpur,Talchhikhel ,2.5,5,7,1369,13,47500000,West
Lalitpur,Talchhikhel ,2.5,4,8,1711.25,13,28000000,West
Lalitpur,Talchhikhel ,2.5,5,4,2053.5,13,70000000,West
Kathmandu,Tarakeshwar,3,3,4,855.625,13,20000000,West
Kathmandu,Tarakeshwar,3,3,6,1369,13,32500000,West
Kathmandu,Tarkeshwor,2,2,5,1026.75,10,17000000,East
Kathmandu,Tarkeshwor,3,4,5,1561.515625,12,25000000,East
Kathmandu,Tarkeshwor,3,4,6,1197.875,13,36000000,North West
Bhaktapur,Tathali,2.5,3,6,1540.125,13,41500000,West
Bhaktapur,Tathali,3,3,8,1437.45,12.5,19000000,North West
Lalitpur,Taukhel,2.5,3,2,1754.03,13,25000000,West
Lalitpur,Taukhel,2,5,5,1437.45,13,35000000,West
Kathmandu,Taulung,2.5,4,4,2395.75,20,34500000,East
Kathmandu,Taulung,2.5,5,5,2224.625,20,58000000,South East
Kathmandu,Taulung,2.5,6,6,2738,20,67500000,South
Kathmandu,Teku,3.5,3,8,577.546875,10,36500000,West
Kathmandu,Tenzing Chowk,2.5,4,6,2806.45,12,65500000,South East
Lalitpur,Thado Dhunga,2.5,4,5,3080.25,20,77500000,South West
Lalitpur,Thaiba,3,3,4,1882.375,13,50000000,West
Lalitpur,Thaiba,2.5,2,3,1369,13,10000000,West
Lalitpur,Thaiba,3,3,6,1369,13,24500000,West
Lalitpur,Thaiba,3,3,4,1069.53125,20,17000000,North
Lalitpur,Thaiba,2.5,3,4,1129.425,20,18000000,South
Lalitpur,Thaiba,3,4,4,1390.390625,13,19000000,East
Lalitpur,Thaiba,2.5,4,4,1454.56,13,19000000,East
Lalitpur,Thaiba,2.5,2,3,1026.75,20,19000000,South
Lalitpur,Thaiba,3,2,3,1026.75,20,20000000,South
Lalitpur,Thaiba,2.5,3,4,1095.2,13,24000000,East
Lalitpur,Thaiba,3,5,4,1369,20,28500000,South
Lalitpur,Thaiba,2.5,4,4,2053.5,20,48500000,North East
Lalitpur,Thaiba,2.5,3,4,1779.7,20,50000000,South West
Lalitpur,Thaiba,2.5,3,3,2053.5,20,50000000,South
Lalitpur,Thaiba,2.5,2,3,1369,13,26500000,West
Lalitpur,Thaiba,3,3,3,941.1875,13,22500000,West
Lalitpur,Thaiba,3,3,3,684.5,13,22500000,West
Lalitpur,Thaiba,2.5,3,3,684.5,13,15000000,West
Lalitpur,Thaiba,2.5,3,5,1437.45,13,20500000,West
Kathmandu,Thali,2.5,3,5,752.95,12,16000000,East
Kathmandu,Thamel,2.5,5,6,1197.875,13,26000000,West
Kathmandu,Thankot,2.5,3,2,1369,13,25000000,West
Kathmandu,Thankot,3,3,5,1796.81,13,29500000,West
Kathmandu,Thankot,2.5,3,2,1026.75,13,14500000,South East
Kathmandu,Thankot,2,1,5,1060.975,13,16500000,West
Kathmandu,Thankot,3,2,5,1369,16,17500000,South
Kathmandu,Thankot,2.5,3,6,1711.25,10,22000000,West
Kathmandu,Thankot,2.5,4,5,1369,13,26000000,North East
Kathmandu,Thankot,3,3,4,1711.25,20,27600000,East
Kathmandu,Thankot,2.5,3,8,1882.37,10,30000000,South East
Kathmandu,Thapagaun,2.5,4,3,1711.25,13,45000000,West
Kathmandu,Thapagaun,3,4,7,1347.609375,20,36000000,North
Kathmandu,Thapathali,2.5,2,5,2395.75,13,60000000,West
Kathmandu,Thapathali,2.5,4,5,1197.875,13,21500000,West
Kathmandu,Thapathali,3,3,6,1283.43,13,31000000,West
Kathmandu,Thapathali,2,2,5,1689.859375,14,40100000,East
Kathmandu,Thapathali,3,3,6,2121.95,12,44500000,South
Kathmandu,Thapathali,2,4,5,2395.75,14,60000000,East
Lalitpur,Thasikhel,2.5,3,4,855.625,13,28000000,West
Lalitpur,Thasikhel,2.5,5,6,1882.375,10,23500000,East
Lalitpur,Thasikhel,2.5,4,3,2121.95,13,35000000,South
Lalitpur,Thasikhel,2.5,5,8,2053.5,13,57000000,West
Lalitpur,Thasikhel,2.5,4,9,1283.4375,13,40000000,West
Lalitpur,Thecho,2,3,3,752.95,20,21000000,South East
Lalitpur,Thecho,2.5,3,4,1369,10,26000000,South
Lalitpur,Thecho,3.5,5,7,1813.925,12,27500000,East
Lalitpur,Thecho,2.5,5,5,1369,13,32500000,North
Lalitpur,Thecho,3,4,5,1026.75,13,21000000,West
Bhaktapur,Thimi,3,3,5,1369,20,23000000,North East
Kathmandu,Thulo Bharyang,2.5,4,8,1369,13,39500000,West
Kathmandu,Thulo Bharyang,2.5,4,4,513.375,13,17500000,West
Kathmandu,Thulo Bharyang,2.5,3,3,1026.75,13,24000000,West
Kathmandu,Thulo Bharyang,2.5,3,5,855.62,12,19900000,South West
Kathmandu,Thulo Bharyang,2.5,3,4,1129.425,13,22000000,South East
Kathmandu,Thulo Bharyang,3,2,5,1454.5625,12,22700000,West
Kathmandu,Thulo Bharyang,2.5,3,4,1026.75,13,30000000,West
Kathmandu,Thulo Bharyang,3,4,5,1197.875,13,32500000,South
Kathmandu,Thulo Bharyang,3,5,5,2395.75,15,39000000,East
Kathmandu,Thulo Bharyang,3,2,3,1711.25,13,41000000,West
Kathmandu,Thulo Bharyang,3,3,5,1026.75,13,22500000,West
Kathmandu,Thulo Bharyang,2.5,5,6,1540.125,13,33000000,West
Lalitpur,Tikathali,2.5,3,3,3300,13,24000000,West
Lalitpur,Tikathali,3,4,4,1026.75,13,24000000,West
Lalitpur,Tikathali,3,3,5,1026.75,13,22000000,West
Lalitpur,Tikathali,2.5,3,4,1026.75,13,22500000,West
Kathmandu,Tikathali,2.5,4,6,1369,13,25000000,West
Kathmandu,Tikathali,2.5,3,4,1026.75,13,14500000,West
Kathmandu,Tikathali,2.5,2,4,1369,13,23000000,West
Kathmandu,Tikathali,3,4,5,787.175,13,24000000,West
