Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face
42500000,Sunakothi,2.5,3,3,2053.5,20,Lalitpur,South East
32500000,Sunakothi,3,3,3,1369,13,Lalitpur,West
37500000,Sunakothi,3,3,3,1505.9,13,Lalitpur,West
33800000,other,2.5,3,4,1095.2,13,Kathmandu,East
39000000,other,2.5,3,5,1711.25,13,Kathmandu,North East
37500000,other,2.5,4,9,1197.875,13,Kathmandu,West
19500000,other,3,3,5,1197.875,13,Kathmandu,East
26500000,other,3,5,6,1796.8125,12,Kathmandu,East
27500000,other,3,4,6,1775.421875,13,Kathmandu,South East
31500000,other,2,4,5,1967.9375,14,Kathmandu,East
30000000,other,3.5,4,7,1625.68,13,Kathmandu,West
30000000,other,3.5,3,6,1471.675,15,Kathmandu,West
19000000,other,2.5,5,3,1026.75,13,Bhaktapur,West
20200000,other,3,4,7,1026.75,10,Bhaktapur,East
21500000,other,3.5,5,6,1026.75,13,Bhaktapur,East
36100000,other,3.5,3,7,1711.25,18,Kathmandu,South
39900000,Swayambhu,3,4,6,1369,13,Kathmandu,West
20600000,Swayambhu,3,3,5,1112.3125,13,Kathmandu,North East
21000000,Swayambhu,2,2,4,1112.3125,18,Kathmandu,South
23500000,Swayambhu,3,5,6,1026.75,13,Kathmandu,East
34000000,Swayambhu,3,3,6,1369,12,Kathmandu,South
37000000,Swayambhu,3,5,8,1860.984375,12,Kathmandu,South
39000000,Swayambhu,3,5,5,2395.75,14,Kathmandu,East
47500000,Swayambhu,3.5,5,8,1711.25,13,Kathmandu,East
50000000,Swayambhu,2,3,5,2053.5,13,Kathmandu,South
19500000,Syuchatar,2.5,3,4,1471.675,13,Kathmandu,East
20500000,Syuchatar,2.5,3,6,1026.75,13,Kathmandu,South
21000000,Syuchatar,2,4,5,1454.5625,16,Kathmandu,West
22000000,Syuchatar,2,2,4,1095.2,14,Kathmandu,North
22400000,Syuchatar,3,4,6,1283.4375,13,Kathmandu,North East
22500000,Syuchatar,2.5,3,5,1882.37,10,Kathmandu,East
23000000,Syuchatar,3,2,4,1026.75,10,Kathmandu,North West
24500000,Syuchatar,2,4,7,1369,13,Kathmandu,East
24800000,Syuchatar,3,4,5,1026.75,13,Kathmandu,South
25000000,Syuchatar,2.5,2,6,1095.2,13,Kathmandu,South
25000000,Syuchatar,3,5,7,1369,13,Kathmandu,North East
25000000,Syuchatar,2.5,3,4,1711.25,16,Kathmandu,East
25500000,Syuchatar,2.5,2,4,1925.15,10,Kathmandu,West
37000000,Syuchatar,3,4,6,1369,10,Kathmandu,North
38000000,Syuchatar,2.5,3,4,1369,18,Kathmandu,South East
39000000,Syuchatar,3,3,4,1369,13,Kathmandu,West
25000000,Syuchatar,3,3,4,1711.25,13,Kathmandu,West
40000000,Syuchatar,3,3,6,2772.225,13,Kathmandu,West
32500000,Syuchatar,3,3,7,1779.7,13,Kathmandu,West
85000000,Syuchatar,2.5,4,7,1403.225,13,Kathmandu,West
20000000,Syuchatar,3,3,3,1026.75,13,Kathmandu,West
55000000,other,2,8,7,1882.375,15,Kathmandu,North
56500000,other,2.5,5,4,1403.225,20,Kathmandu,North
70000000,other,3,4,4,1369,13,Kathmandu,West
65000000,Talchhikhel ,3,3,5,2395.75,13,Lalitpur,West
22000000,Talchhikhel ,3,3,5,1026.75,13,Lalitpur,West
25500000,Talchhikhel ,3,3,5,1026.75,13,Lalitpur,West
26000000,Talchhikhel ,3,3,3,1026.75,13,Lalitpur,West
23000000,Talchhikhel ,3,3,5,1026.75,13,Lalitpur,West
25500000,Talchhikhel ,3,4,4,1026.75,13,Lalitpur,West
33000000,Talchhikhel ,3,2,4,1026.75,13,Lalitpur,West
23500000,Talchhikhel ,3,4,4,1026.75,13,Lalitpur,West
23500000,Talchhikhel ,3,4,4,1026.75,13,Lalitpur,West
23500000,Talchhikhel ,3,4,4,1026.75,13,Lalitpur,West
26500000,Talchhikhel ,3,4,4,1026.75,13,Lalitpur,West
32500000,Talchhikhel ,3,3,5,1026.75,13,Lalitpur,West
37500000,Talchhikhel ,3,5,6,1711.25,13,Lalitpur,West
26000000,Talchhikhel ,3,3,2,1369,13,Lalitpur,West
60000000,Talchhikhel ,3,5,5,1711.25,13,Lalitpur,West
33500000,Talchhikhel ,3,4,8,1711.25,13,Lalitpur,West
42500000,Talchhikhel ,3,5,9,1437.45,13,Lalitpur,West
38000000,Talchhikhel ,3,4,5,1437.45,13,Lalitpur,West
45000000,Talchhikhel ,3,5,4,1369,13,Lalitpur,West
29500000,Talchhikhel ,3,5,6,1369,13,Lalitpur,West
27000000,Talchhikhel ,3,4,4,1026.75,13,Lalitpur,West
22000000,Talchhikhel ,3,4,5,1026.75,13,Lalitpur,West
27000000,Talchhikhel ,3,4,4,1026.75,13,Lalitpur,West
27500000,Talchhikhel ,3,4,5,1026.75,13,Lalitpur,West
25500000,Talchhikhel ,3,4,5,1026.75,13,Lalitpur,West
33000000,Talchhikhel ,3,4,6,1026.75,13,Lalitpur,West
33000000,Talchhikhel ,3,4,5,1026.75,13,Lalitpur,West
24000000,Talchhikhel ,3,4,6,1060.975,13,Lalitpur,West
29500000,Talchhikhel ,3,4,5,1095.2,13,Lalitpur,West
22500000,Talchhikhel ,3,4,6,1197.87,13,Lalitpur,West
37500000,Talchhikhel ,3,5,5,1369,13,Lalitpur,West
13500000,Talchhikhel ,3,3,5,1369,13,Lalitpur,West
34500000,Talchhikhel ,3,4,5,1369,13,Lalitpur,West
31500000,Talchhikhel ,3,4,4,1026.75,13,Lalitpur,West
26500000,Talchhikhel ,3,4,4,1026.75,13,Lalitpur,West
32500000,Talchhikhel ,3,4,6,1026.75,13,Lalitpur,West
25500000,Talchhikhel ,3,4,5,1026.75,13,Lalitpur,West
23000000,Talchhikhel ,3,3,7,1026.75,13,Lalitpur,West
24000000,Talchhikhel ,3,3,4,1026.75,13,Lalitpur,West
23000000,Talchhikhel ,3,3,7,1026.75,13,Lalitpur,West
28000000,Talchhikhel ,3,3,7,1026.75,13,Lalitpur,West
27000000,Talchhikhel ,3,3,5,1026.75,13,Lalitpur,West
32000000,Talchhikhel ,3,5,4,1369,13,Lalitpur,West
31500000,Talchhikhel ,3,4,5,1026.75,13,Lalitpur,West
26500000,Talchhikhel ,2.5,5,5,1026.75,13,Lalitpur,West
38000000,Talchhikhel ,2.5,4,6,1369,13,Lalitpur,West
65000000,Talchhikhel ,2.5,4,6,2053.5,13,Lalitpur,West
31000000,Talchhikhel ,2.5,4,5,1026.75,13,Lalitpur,West
47500000,Talchhikhel ,2.5,5,7,1369,13,Lalitpur,West
28000000,Talchhikhel ,2.5,4,8,1711.25,13,Lalitpur,West
70000000,Talchhikhel ,2.5,5,4,2053.5,13,Lalitpur,West
32500000,other,3,3,6,1369,13,Kathmandu,West
17000000,other,2,2,5,1026.75,10,Kathmandu,East
25000000,other,3,4,5,1561.515625,12,Kathmandu,East
36000000,other,3,4,6,1197.875,13,Kathmandu,North West
41500000,other,2.5,3,6,1540.125,13,Bhaktapur,West
19000000,other,3,3,8,1437.45,12.5,Bhaktapur,North West
25000000,other,2.5,3,2,1754.03,13,Lalitpur,West
35000000,other,2,5,5,1437.45,13,Lalitpur,West
34500000,other,2.5,4,4,2395.75,20,Kathmandu,East
58000000,other,2.5,5,5,2224.625,20,Kathmandu,South East
67500000,other,2.5,6,6,2738,20,Kathmandu,South
65500000,other,2.5,4,6,2806.45,12,Kathmandu,South East
77500000,other,2.5,4,5,3080.25,20,Lalitpur,South West
50000000,Thaiba,3,3,4,1882.375,13,Lalitpur,West
10000000,Thaiba,2.5,2,3,1369,13,Lalitpur,West
24500000,Thaiba,3,3,6,1369,13,Lalitpur,West
17000000,Thaiba,3,3,4,1069.53125,20,Lalitpur,North
18000000,Thaiba,2.5,3,4,1129.425,20,Lalitpur,South
19000000,Thaiba,3,4,4,1390.390625,13,Lalitpur,East
19000000,Thaiba,2.5,4,4,1454.56,13,Lalitpur,East
19000000,Thaiba,2.5,2,3,1026.75,20,Lalitpur,South
20000000,Thaiba,3,2,3,1026.75,20,Lalitpur,South
24000000,Thaiba,2.5,3,4,1095.2,13,Lalitpur,East
28500000,Thaiba,3,5,4,1369,20,Lalitpur,South
48500000,Thaiba,2.5,4,4,2053.5,20,Lalitpur,North East
50000000,Thaiba,2.5,3,4,1779.7,20,Lalitpur,South West
50000000,Thaiba,2.5,3,3,2053.5,20,Lalitpur,South
26500000,Thaiba,2.5,2,3,1369,13,Lalitpur,West
20500000,Thaiba,2.5,3,5,1437.45,13,Lalitpur,West
26000000,other,2.5,5,6,1197.875,13,Kathmandu,West
25000000,Thankot,2.5,3,2,1369,13,Kathmandu,West
29500000,Thankot,3,3,5,1796.81,13,Kathmandu,West
14500000,Thankot,2.5,3,2,1026.75,13,Kathmandu,South East
16500000,Thankot,2,1,5,1060.975,13,Kathmandu,West
17500000,Thankot,3,2,5,1369,16,Kathmandu,South
22000000,Thankot,2.5,3,6,1711.25,10,Kathmandu,West
26000000,Thankot,2.5,4,5,1369,13,Kathmandu,North East
27600000,Thankot,3,3,4,1711.25,20,Kathmandu,East
30000000,Thankot,2.5,3,8,1882.37,10,Kathmandu,South East
45000000,other,2.5,4,3,1711.25,13,Kathmandu,West
36000000,other,3,4,7,1347.609375,20,Kathmandu,North
60000000,Thapathali,2.5,2,5,2395.75,13,Kathmandu,West
21500000,Thapathali,2.5,4,5,1197.875,13,Kathmandu,West
31000000,Thapathali,3,3,6,1283.43,13,Kathmandu,West
40100000,Thapathali,2,2,5,1689.859375,14,Kathmandu,East
44500000,Thapathali,3,3,6,2121.95,12,Kathmandu,South
60000000,Thapathali,2,4,5,2395.75,14,Kathmandu,East
23500000,Thasikhel,2.5,5,6,1882.375,10,Lalitpur,East
35000000,Thasikhel,2.5,4,3,2121.95,13,Lalitpur,South
57000000,Thasikhel,2.5,5,8,2053.5,13,Lalitpur,West
40000000,Thasikhel,2.5,4,9,1283.4375,13,Lalitpur,West
26000000,Thecho,2.5,3,4,1369,10,Lalitpur,South
27500000,Thecho,3.5,5,7,1813.925,12,Lalitpur,East
32500000,Thecho,2.5,5,5,1369,13,Lalitpur,North
21000000,Thecho,3,4,5,1026.75,13,Lalitpur,West
23000000,other,3,3,5,1369,20,Bhaktapur,North East
39500000,Thulo Bharyang,2.5,4,8,1369,13,Kathmandu,West
24000000,Thulo Bharyang,2.5,3,3,1026.75,13,Kathmandu,West
22000000,Thulo Bharyang,2.5,3,4,1129.425,13,Kathmandu,South East
22700000,Thulo Bharyang,3,2,5,1454.5625,12,Kathmandu,West
30000000,Thulo Bharyang,2.5,3,4,1026.75,13,Kathmandu,West
32500000,Thulo Bharyang,3,4,5,1197.875,13,Kathmandu,South
39000000,Thulo Bharyang,3,5,5,2395.75,15,Kathmandu,East
41000000,Thulo Bharyang,3,2,3,1711.25,13,Kathmandu,West
22500000,Thulo Bharyang,3,3,5,1026.75,13,Kathmandu,West
33000000,Thulo Bharyang,2.5,5,6,1540.125,13,Kathmandu,West
24000000,Tikathali,2.5,3,3,3300,13,Lalitpur,West
24000000,Tikathali,3,4,4,1026.75,13,Lalitpur,West
22000000,Tikathali,3,3,5,1026.75,13,Lalitpur,West
22500000,Tikathali,2.5,3,4,1026.75,13,Lalitpur,West
25000000,Tikathali,2.5,4,6,1369,13,Kathmandu,West
14500000,Tikathali,2.5,3,4,1026.75,13,Kathmandu,West
23000000,Tikathali,2.5,2,4,1369,13,Kathmandu,West
24000000,Tikathali,3,4,5,1026.75,13,Kathmandu,West
23500000,Tikathali,3,4,5,1026.75,13,Kathmandu,West
23000000,Tikathali,3,2,6,1095.2,13,Kathmandu,West
18500000,Tikathali,3,3,5,1219.26,13,Kathmandu,West
24000000,Tikathali,3,4,6,1283.4375,13,Kathmandu,West
23000000,Tikathali,3,2,6,1369,13,Kathmandu,West
21800000,Tikathali,3,4,7,1026.75,13,Kathmandu,West
25500000,Tikathali,3,3,7,1219.26,13,Kathmandu,West
24000000,Tikathali,3,3,5,1369,13,Kathmandu,West
22000000,Tikathali,2.5,4,5,1095.2,13,Kathmandu,West
35000000,Tikathali,2.5,4,5,1369,13,Kathmandu,West
23000000,Tikathali,2.5,4,4,1129.425,13,Kathmandu,West
29000000,Tikathali,2.5,4,4,1026.75,13,Kathmandu,West
29000000,Tikathali,2.5,3,5,1369,13,Kathmandu,West
37500000,Tikathali,3,4,6,1369,13,Kathmandu,West
15000000,Tikathali,2.5,2,5,1133.703125,10,Lalitpur,East
16500000,Tikathali,3,3,6,1026.75,10,Lalitpur,South
17000000,Tikathali,2,2,3,1369,13,Lalitpur,West
18500000,Tikathali,2.5,2,4,1026.75,13,Lalitpur,South
19500000,Tikathali,3,3,5,1112.3125,13,Lalitpur,North
19500000,Tikathali,2,4,5,1561.515625,15,Lalitpur,South East
21500000,Tikathali,2.5,4,6,1369,20,Lalitpur,West
22000000,Tikathali,2.5,5,6,1026.75,13,Lalitpur,South East
22500000,Tikathali,2.5,3,6,1112.3125,12,Lalitpur,North
22500000,Tikathali,3,3,6,1197.875,12,Lalitpur,East
22500000,Tikathali,2.5,4,4,1155.09,13,Lalitpur,South
23000000,Tikathali,3,3,6,1069.53125,12,Lalitpur,South
23000000,Tikathali,2.5,4,6,1197.875,12,Lalitpur,South East
23000000,Tikathali,2.5,3,4,1026.75,13,Lalitpur,South
23000000,Tikathali,2.5,3,7,1026.75,13,Lalitpur,South
23000000,Tikathali,2.5,4,4,1026.75,13,Lalitpur,East
23500000,Tikathali,2.5,4,5,1112.3125,13,Lalitpur,South East
23500000,Tikathali,2.5,3,7,1112.3125,20,Lalitpur,West
24100000,Tikathali,2.5,3,7,1026.75,13,Lalitpur,North West
24500000,Tikathali,2.5,5,6,1197.875,16,Lalitpur,East
25000000,Tikathali,2.5,3,6,1060.975,13,Lalitpur,North
25000000,Tikathali,2.5,4,4,1133.7,13,Lalitpur,East
25000000,Tikathali,2.5,3,6,1112.3125,13,Lalitpur,South West
25000000,Tikathali,2.5,5,6,1112.3125,13,Lalitpur,South
25000000,Tikathali,2.5,3,3,1197.875,13,Lalitpur,South West
25000000,Tikathali,2.5,5,6,1026.75,16,Lalitpur,East
26000000,Tikathali,2.5,3,7,1197.875,12,Lalitpur,East
26000000,Tikathali,2.5,3,5,1882.37,12,Lalitpur,West
27000000,Tikathali,2.5,4,7,1403.225,13,Lalitpur,North West
29500000,Tikathali,2,5,5,1095.2,13,Lalitpur,East
35000000,Tikathali,3,5,6,1369,10,Lalitpur,North East
37500000,Tikathali,2.5,4,5,1283.4375,13,Lalitpur,South East
27500000,Tikathali,3,4,5,1095.2,13,Kathmandu,West
18000000,Tikathali,3,4,5,1197.875,13,Kathmandu,West
24000000,Tinthana,3,3,3,1369,13,Kathmandu,West
20000000,Tinthana,3,4,5,1090.92,13,Kathmandu,West
35000000,Tinthana,3,4,4,1711.25,13,Kathmandu,West
16000000,Tinthana,2.5,3,5,1026.75,13,Kathmandu,East
32500000,Tinthana,3,4,8,1500,16,Kathmandu,East
32500000,Tokha,2.5,3,3,1369,13,Kathmandu,West
35000000,Tokha,2.5,4,5,1711.25,13,Kathmandu,West
22500000,Tokha,3,3,5,1026.75,13,Kathmandu,West
24500000,Tokha,3,3,6,1026.75,13,Kathmandu,West
26500000,Tokha,3,3,6,1369,13,Kathmandu,West
25500000,Tokha,3,4,6,1369,13,Kathmandu,West
25500000,Tokha,3,5,6,1369,13,Kathmandu,West
27500000,Tokha,2.5,5,7,1026.75,13,Kathmandu,West
36000000,Tokha,3,4,7,1497.34,13,Kathmandu,West
28000000,Tokha,3,4,6,1283.43,13,Kathmandu,West
26000000,Tokha,3,4,3,1112.31,13,Kathmandu,West
22500000,Tokha,3,3,4,1026.75,13,Kathmandu,West
30000000,Tokha,2.5,5,9,1197.875,13,Kathmandu,West
25000000,Tokha,3,2,3,1711.25,13,Kathmandu,West
67500000,Tokha,2.5,4,3,2395.75,13,Kathmandu,West
25000000,Tokha,3,3,4,1369,13,Kathmandu,West
30000000,Tokha,2.5,4,4,1369,13,Kathmandu,West
32500000,Tokha,3,3,5,1711.25,13,Kathmandu,West
33000000,Tokha,3,2,3,1369,13,Kathmandu,West
37500000,Tokha,3,3,5,1283.43,13,Kathmandu,West
27500000,Tokha,3,4,6,1197.875,13,Kathmandu,West
22000000,Tokha,3,4,5,1026.75,13,Kathmandu,West
27000000,Tokha,3,4,6,1711.25,13,Kathmandu,West
19500000,Tokha,2.5,3,5,1026.75,13,Kathmandu,West
14200000,Tokha,2,2,4,1112.3125,13,Kathmandu,West
17800000,Tokha,3,6,5,1112.3125,12,Kathmandu,South
19000000,Tokha,2,3,4,2930.515625,12,Kathmandu,East
21000000,Tokha,3,6,6,1026.75,13,Kathmandu,East
22000000,Tokha,3,5,5,1112.3125,13,Kathmandu,East
23000000,Tokha,3,5,6,1369,13,Kathmandu,East
23500000,Tokha,3,6,7,1283.4375,15,Kathmandu,East
24000000,Tokha,3,3,5,1026.75,11,Kathmandu,South
24500000,Tokha,3,3,7,1540.125,10,Kathmandu,South East
25000000,Tokha,2,3,4,1112.3125,12,Kathmandu,East
25000000,Tokha,3,6,7,1882.375,18,Kathmandu,West
26000000,Tokha,2.5,3,6,1369,10,Kathmandu,North East
26000000,Tokha,3,4,3,1112.3125,13,Kathmandu,South West
26000000,Tokha,2.5,4,3,1026.75,14,Kathmandu,South West
26000000,Tokha,2.5,4,5,1500,20,Kathmandu,East
26500000,Tokha,2.5,3,6,1026.75,13,Kathmandu,West
28000000,Tokha,2.5,5,5,1471.675,15,Kathmandu,South
29000000,Tokha,3,5,6,1369,13,Kathmandu,South
29500000,Tokha,2,3,4,1369,13,Kathmandu,East
30000000,Tokha,3,5,6,1711.25,14,Kathmandu,North
33500000,Tokha,3,6,6,1369,14,Kathmandu,South East
37500000,Tokha,3,4,6,1369,13,Kathmandu,East
41000000,Tokha,3,4,5,1411.78125,20,Kathmandu,South East
45000000,Tokha,2.5,3,5,1779.7,12,Kathmandu,North East
53000000,Tokha,3,4,6,2823.5625,15,Kathmandu,West
70000000,Tokha,2.5,6,5,2806.45,18,Kathmandu,West
70000000,Tokha,3,7,5,2909.125,18,Kathmandu,North West
58000000,Tokha,3,3,4,3422.5,13,Kathmandu,West
23500000,Tokha,3,4,5,1026.75,13,Kathmandu,West
80000000,Tokha,3,4,5,3175.4355,13,Kathmandu,West
29000000,Tokha,3,5,7,1369,13,Kathmandu,West
57500000,Tokha,2.5,3,5,3422.5,13,Kathmandu,West
52500000,Tokha,2.5,3,3,2053.5,13,Kathmandu,West
45000000,other,3.5,6,7,1711.25,14,Kathmandu,East
32000000,other,2.5,4,5,2053.5,20,Kathmandu,East
29500000,other,2.5,4,5,1711.25,15,Kathmandu,East
24500000,other,2.5,4,7,1026.75,10,Kathmandu,North East
57000000,other,2.5,3,4,2464.2,20,Kathmandu,East
35000000,other,3,4,5,1882.375,13,Lalitpur,South East
35000000,other,3,4,5,1882.375,13,Lalitpur,West
51000000,other,2.5,3,4,1471.675,20,Lalitpur,West
51000000,other,2.5,2,4,1471.675,20,Lalitpur,West
37500000,other,3,4,5,1779.7,14,Kathmandu,South
41000000,other,3,4,5,1779.7,13,Kathmandu,South West
70000000,other,2.5,4,3,3080.25,15,Kathmandu,North
25000000,other,2.5,3,3,1026.75,13,Kathmandu,West
