price,Location,Floor,Bathroom,Bedroom,Land,Road Size,Land Mark,url,182.25
16000000,"सीतापाखा, इमाडोल",2,1,2,303,13,,https://hamrobazaar.com/for-sale-house/attractive-house-on-sale-at-dhumbarahi-in-bara/20ed4ee74f514563b81eab014aee0380,
27000000,Imadol,3,4,5,303,13,,https://hamrobazaar.com/for-sale-house/ghar-ko-mulaya-navko-ghar-bkri-ma-at-sanepa-in-nepal/f62cad5140df43eeaf1c9e4528c16b2c,
18500000,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",3,3,6,302,13,,https://hamrobazaar.com/for-sale-house/housing-ko-ghar-bikri-ma-in-kathmandu/26357bc8c45a42949c2f426cdabbc612,
27500000,Imadol,3,4,5,302,13,,https://hamrobazaar.com/for-sale-house/imadol-cozy-homes-highway-najeek-in-nepal/9acd70de133d4a72a7528348c7d6b00a,
27500000,Imadol,3,4,5,301,13,,https://hamrobazaar.com/for-sale-house/for-sell-house-in-kathmandu/37a3eaeb2f05491ebf017ad6f5fe7d85,
14000000,"महालक्ष्मीस्थान रोड, टिखिडोल, कुसुन्ती",1,1,2,275,13,1,https://hamrobazaar.com/for-sale-house/house-for-sale-dhapace-10anna580lakhs-in-nepal/0bdf3b0865a940e5b79348dfa8c86a42,
8200000,"Basantapur Area, Kathmandu",5,2,non,256.68,8,,https://hamrobazaar.com/for-sale-house/newroad-ma-commercial-ghar-bikrima-in-kathmandu/5e1446148bd543efadee8c67cf04a8e6,
8200000,"New Road, Kathmandu",5,2,non,256.68,8,,https://hamrobazaar.com/for-sale-house/house-for-sell-at-koteshwor-kathmandu-in-kathmandu/7ff49915310d4078b380c42a51f424d4,
16000000,"Tikathali, महालक्ष्मी, Mahalaxmi, ललितपुर, Bagmati Pradesh, नेपाल",1,1,2,231,13,,https://hamrobazaar.com/for-sale-house/booking-stage-in-nepal/fe303fd9fc284575b538554af394acec,
125000000,"झिंगै, तुलसीपुर वडा नं १७, बेलझुण्डी, तुलसीपुर, दाङ, Lumbini Province, नेपाल",1,2,7,231,20,Nepal Sanskrit University,https://hamrobazaar.com/for-sale-house/house-for-sale-in-thankot-in-kathmandu/f29c4b57e3e441c1ad0c0658061232f9,
15500000,Imadol,1,1,1,230,12,,https://hamrobazaar.com/for-sale-house/36-aana-land-for-sale-at-baluwatar-with-old-house-in-kathmandu/3c58180ccd264b20a7ca34758bcb8586,
55000000,"Dahk Chok, Yogbir Singh Marg, Maru Tol, Yetkha, Kathmandu, Kathmandu Metropolitan City, Kathmandu",4,0,0,230,13,,https://hamrobazaar.com/for-sale-house/cheapest-houses-on-sale-at-bouddha-jorapati-in-nepal/f385585024f64845b7db126c99227f01,
16000000,Imadol,1,1,2,230,13,,https://hamrobazaar.com/for-sale-house/budhanilkantha-bhangal-3-floor-new-house-for-sale-in-kathmandu/10b53a8f8b124dabba4e3abe184c0e9b,
21500000,Imadol,3,4,4,230,13,,https://hamrobazaar.com/for-sale-house/hepali-height-house-on-sale-semi-bungla-in-nepal/ba4e6b823e4246bc9b53a8fc22c71c31,
22500000,"सीतापाखा, इमाडोल",3,4,5,230,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-kathmandu/f9c26f0f6d564b4ab2e2b49f1ca5c2bf,
24000000,"सीतापाखा, इमाडोल",3,4,5,230,13,,https://hamrobazaar.com/for-sale-house/imadol-shital-height-prime-location-in-nepal/975a6aaf91b14b2189e86a47ec8e79e4,
22500000,Imadol,3,4,5,230,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-kathmandu/9b5423310cfe490a8866e63f27534437,
16000000,"गोल्फुटार मुख्य सडक, धरमपुर",2,3,7,221,12,1 month,https://hamrobazaar.com/for-sale-house/bunglow-on-sale-in-nepal/841423083f0d426b9f05d49ad251a27b,
22000000,"थ्रीबम सडक, किरण चोक, बालुवाटार",3,3,3,221,13,Baluwataar Kathmandu,https://hamrobazaar.com/for-sale-house/house-on-sale-at-imadol-lalitpur-in-nepal/055cca993a0746c8aeb816b48e5e43b0,
23000000,"सीतापाखा, इमाडोल",3,4,5,221,13,,https://hamrobazaar.com/for-sale-house/25-talle-house-4-ana-sale-at-tikathali-lalitpur-in-nepal/c14598404f0e42b5b10faeb0dfb691c2,
20000000,Imadol,0,3,3,220,13,,https://hamrobazaar.com/for-sale-house/beautiful-house-for-sale-at-chandragiri-kathmandu-in-kathmandu/2eb5f2bc717445abb2d0aca3fc09ede3,
13500000,"भुद्ध मार्ग,",2,3,4,220,13,,https://hamrobazaar.com/for-sale-house/house-sale-on-nakhu-in-nepal/6b578d10ddaacb97c409b7d126d5aa96,
17000000,Imadol,3,3,5,220,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-sanepa-in-lalitpur/e7fbdecf8bd94214b7735193b02f43e3,
19000000,Imadol,3,3,4,220,13,,https://hamrobazaar.com/for-sale-house/imadol-ochu-height-shital-height-in-nepal/7efa44136424449ea20fecb7fbc05b1b,
25000000,"सीतापाखा, इमाडोल",3,4,5,220,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-in-budhanilkantha-pasikot-in-kathmandu/71283bb6076e4f68af161fe99505dff3,
27500000,"सीतापाखा, इमाडोल",3,4,5,220,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-budhanilkantha-in-nepal/569e900804bd4fc1af5ec4174a7bba9b,
11000000,"Kapurdhara (Samakhusi), Kathmandu",5,1,2,171.125,20,Prime commercial bank,https://hamrobazaar.com/for-sale-house/lubhu-6-aana-wid-house-on-sale-6-km-gwarkho-in-nepal/05d502a3f0124a049df659c6024ce8f5,
1000000000,Kathmandu > Budhanilkantha,,,,144,13,Siddhartha colony,https://hamrobazaar.com/for-sale-house/full-furnished-housebangla-on-sale-in-nepal/76caaaa4f7b74b8c9731c3f5bcd0027b,
46000000,खड्कागाउँ,4,9,9,143,13,compound,https://hamrobazaar.com/for-sale-house/house-for-salepasikot-budhanilkanntha-in-nepal/514aeb424885412d99c15fbf41a04f2f,
26199999,"Imadol (Mahalaxmi), Lalitpur",2 and half,3,5,111.98,13,Dr. Ansari medical clinic of imadol,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budanilkantha-in-kathmandu/ceb0d79f73cd4ffd8b0552d0a1a83e0a,
11500000,"Bangesal, Sarumarani, Pyuthan, Lumbini Province, Nepal",1,4,3,80,20,,https://hamrobazaar.com/for-sale-house/3-talle-house-in-10-aana-land-for-sale-dhapakhel-in-lalitpur/4e68b598197f48dbb1902cbf8f1fe5de,
45000000,Imadol,3,3,5,63,13,imadol,https://hamrobazaar.com/for-sale-house/house-in-sale-at-yekata-basti-kathmandu-in-kathmandu/02943b7383304087ae70a03c69ccf280,
43500000,Lalitpur,3,4,5,55,12,,https://hamrobazaar.com/for-sale-house/budanilkantha-bungalow-ganesh-chock-9863601881-in-kathmandu/8c6a371a52da4f41bf71bfba05f88141,
200000000,"Thirbam Sadak, Kiran Chok, बालुवटार",3,4,3,55,20,,https://hamrobazaar.com/for-sale-house/3-talle-house-build-5-aana-sale-in-bode-bhaktapur-in-bhaktapur/bec35757a98e4ab09545cb15bf71bf1f,
4500000,"Gaighat, Udayapur",2,1,6,53.25,8,,https://hamrobazaar.com/for-sale-house/in-nepal/a3224a2e2e68432ba731a760ec3edfc5,
60000000,"Hiilton Boys Hostel, Milan Chok Marg, Turning, नयाँ बानेश्वर, Kathmandu",3,3,7,53,12,,https://hamrobazaar.com/for-sale-house/for-sale-house-in-nepal/f3d853e8c86a4668ba9305fd003135c6,
130000000,Tokha Chandeshwari,3,7,6,48,20,,https://hamrobazaar.com/for-sale-house/house-sale-at-koteshwor-in-kathmandu/634c525dcc844a9d8e598abc74901162,
250000000,"Tokha, काठमाडौं, Bagmati Pradesh, नेपाल",3,6,6,44,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-gusingal-sanepa-in-lalitpur/c18c514432c84d7f812df793e325954a,
25000000,"Thānkot, Chandragiri, काठमाडौं, Bagmati Pradesh, नेपाल",3,2,4,41,12,,https://hamrobazaar.com/for-sale-house/house-on-sale-in-nepal/38b4352873794646bfe7551f804354f5,
32000000,"Imadol - Tikathali, Imadol",3,3,5,41,13,imadol ochu hight,https://hamrobazaar.com/for-sale-house/in-nepal/f1627dd3606646bc800f4c54033a59df,
200000000,Kathmandu > Budhanilkantha,25,9,6,32,20,,https://hamrobazaar.com/for-sale-house/house-sale-at-paiyutar-kapan-in-nepal/6c20f19b147740d78f7b5d0d39e0978e,
8000000,"Lazimpat Maharajgunj Ranibari, Panipokhari Area, Kathmandu",2,4,5,24,13,,https://hamrobazaar.com/for-sale-house/in-lalitpur/82728930909f4d7eb6c664f10dd99acd,
11100000,"Shukhi Marg, सुङ्गावा चोक, धुम्बाराही",2,2,2,0,8,dhumbarahi,https://hamrobazaar.com/for-sale-house/house-on-sale-at-bhaisepati-in-lalitpur/16a440e77fc74ce4b4c6d8ae057e908a,
39900000,"Budhanilkantha, Kathmandu",0,4,6,0,12,budhanilkantha,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-shital-height-in-lalitpur/d980736d3ef442bb80c3062aafc06450,
16000000,"Thapathali, Kathmandu",0,0,0,0,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-bangal-bhudhanilkhanta-in-kathmandu/42b726a776e3440aaef55808f8c23ac1,
19500000,"Hattiban, lalitpur",0,0,0,0,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-naxal-hattisar-in-kathmandu/772d7679637046b4901fe79415edde6f,
12600000,"Makalbari Marg (Ka), Makalbari, Gokarneshwor",1,1,2,0,13,makalbari,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/2312a7ce7f474f4da22228844ef9541c,
13500000,"Dhapakhel, Lalitpur",9,2,2,0,13,,https://hamrobazaar.com/for-sale-house/colony-house-on-sale-at-hattigauda-65-ana-in-kathmandu/7da89a1e41dc48c4a476975c2a8d3cbe,
24000000,Imadol,0,3,4,0,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-at-bhimsengolabaneshwore-in-kathmandu/47e45e8e7d0942f0a51cbf529988dd7a,
27500000,"Milijuli Tol, चप्पल कारखाना",0,3,4,0,13,bansbari,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/38730341be3443e39d3cf5d4eb6038d9,
32500000,Imadol,0,4,5,0,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-lalitpur/9bc12b8f31074e46a8772432b022f91a,
25500000,Imadol,3,4,5,0,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/78bc19225f8a4278bdfd784bad5c738f,
22500000,Imadol,3,4,5,0,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-bhaisepati-in-lalitpur/3d8c4f3e70274b368d99ca6c4c4827ca,
26500000,Imadol,3,4,5,0,13,,https://hamrobazaar.com/for-sale-house/basghari-ma-6-aana-ma-baneko-bungalow-bikrima-in-kathmandu/03f30f96857a47bb95c77d7d1c839e81,
24000000,Imadol,3,4,5,0,13,,https://hamrobazaar.com/for-sale-house/dallu-vajra-hotel-paxadi-sadhey-3-aana-ghar-bikrim-in-kathmandu/025b576d3f5f4102aa49d27938842278,
23500000,Imadol,3,4,4,0,13,,https://hamrobazaar.com/for-sale-house/khusibu-ma-sadhey-2-aana-ma-baneko-ghar-bikrima-in-kathmandu/dd4f6a7bdc25454a9cd2c8fe5d367caa,
23500000,"Makalbari Marg (Ka), मकलबारी, गोकर्णेश्वर",3,4,6,0,13,makalbari,https://hamrobazaar.com/for-sale-house/ghar-bikri-in-nepal/2b6fc3076bbdbb61acd5fea6dba616b3,
45000000,"new baneshwar naya baneswor sankhamul, Shankhamul (New Baneshwor), Kathmandu",55,4,6,0,13,,https://hamrobazaar.com/for-sale-house/imadol-shital-height-new-millennium-school-in-nepal/cd7bc7e7a6364920beb2ce8376352d0d,
32500000,Imadol,0,5,5,0,13,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/c19023f68e21452ab69c94e602cad723,
35000000,"Sitapaila, Kathmandu",0,4 Attach,6,0,13,0,https://hamrobazaar.com/for-sale-house/house-for-sale-at-naxal-naag-pokhari-in-kathmandu/b76bfe458e834ba1ae0cce24c44b549d,
30000000,"Chundevi (Maharajgunj) ,",,,,,5,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-kapan-chunikhel-gjbhos-2800-in-kathmandu/31f64b0d10864374a971f2f97897596d,
13000000,"Gairi Gaun, Kathmandu, Bagmati Pradesh, 44703, Nepal",3,3,3,,12,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-jharankhu-code-no-gjbhos-2980-in-kathmandu/fbe14d5134c747d7b84701712aec10f2,
15000000,"9813998554, 9818909311, Basundhara, Kathmandu",25,3,5,,12,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-dhumbarahi-code-no-gjbhos-3137-in-bara/bbe014e4e322413196d4a1a68f4f7b09,
27500000,Kathmandu > Mid Baneshwor,25,4,8,,12,"Kasturi Marg-219, Mid-Baneshwor Tel. 9845165321 e-mail-. lumadikumar@gmail.com",https://hamrobazaar.com/for-sale-house/42-aana-new-house-at-battisputali-just-200-mtr-in-kathmandu/6e81ce72276e4a5aa86f5db07342310d,
46000000,Kathmandu > Mandikatar (Dhumbarahi),,4,3,,12,,https://hamrobazaar.com/for-sale-house/newly-built-house-for-sale-in-golbazar-siraha-in-siraha/48feeefe05f648adbb252cc8645a2f9d,
48000000,Kathmandu > Mid Baneshwor,,,,,12,,https://hamrobazaar.com/for-sale-house/house-made-on-6-aana-land-for-sale-in-baluwatar-in-kathmandu/750d0873556d4da7810c451eefaf566f,
42500000,Kathmandu > New Baneshwor,25,4,4,,13,"Shantinagar, KTM",https://hamrobazaar.com/for-sale-house/solti-dobato-bafal-ma-14-aana-ma-baneko-ghar-bikrima-in-kathmandu/c168eb6e44b34a55b09c2b4bc6e5ff4d,
65000000,Kathmandu > Bansbari,25,4,6,,13,Bansbari.,https://hamrobazaar.com/for-sale-house/house-on-sale-at-bhaisepatii-manjushree-marga-in-lalitpur/7756d8b87feb434fafd37e6f87ff4ef6,
38000000,Lalitpur > Bhaisepati / Sainbu,,4,4,,13,,https://hamrobazaar.com/for-sale-house/house-on-sale-in-kathmandu/c377dc3b23cc49d1a88dea9286b496e9,
37000000,Kathmandu > Budhanilkantha,2,5,7,,13,Italitar,https://hamrobazaar.com/for-sale-house/kalimati-ma-9-aana-2-paisa-ma-baneko-ghar-bikrima-in-kathmandu/080c0291bc354321b5da2e706793cb13,
45000000,Kathmandu > Boudha,35,5,5,,13,Boudha,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-gjbhos-3172-in-kathmandu/819d7fa55b71444f9c2553182a678471,
150000000,"Narayanthan Temple, Thaha, Nepal",25,5,5,,13,,https://hamrobazaar.com/for-sale-house/bungalow-on-sale-at-bhaisepati-in-nepal/0a807863b7d34b08b34c11fedbf65924,
27500000,Hattiban >,35,7,6,,13,,https://hamrobazaar.com/for-sale-house/delightful-house-on-sale-at-budanilakantha-in-nepal/069403127f5a4fa6b0f48422bc9626a1,
35000000,Kathmandu > Kalanki,5,8,20,,13,Kalanki pool,https://hamrobazaar.com/for-sale-house/house-on-sale-at-narayanthan-taulung-gjbhos-3210-in-nepal/d069d1d77b3842af8e77586b38d7c628,
35000000,Kathmandu > Kirtipur (Kritipur),6,,,,13,,https://hamrobazaar.com/for-sale-house/72-aana-house-for-sale-at-budhanilkantha-taulung-in-nepal/f27fc5e9ebed4465a7553f4bab5488b8,
2999999,Parsa (Birgunj) > Shreepur,,,,,13,,https://hamrobazaar.com/for-sale-house/gairidhara-10a-old-house-wid-finest-land-and-extra-in-kathmandu/8817868ba34d457985da937c646a60bd,
21500000,Lalitpur > Tikathali (Mahalaxmi),,,,,13,Tikathali near Panitanki,https://hamrobazaar.com/for-sale-house/112-anna-land-with-house-in-manbhawan-lalitpur-in-lalitpur/8ba5057fa85949b1a407f4913b13dc2b,
3800000,"Ganesh Chok, Biratnagar, Morang, Province #1, 56613, Nepal",,,,,13,,https://hamrobazaar.com/for-sale-house/semicommercial-house-on-sale-at-panauti-kavre-in-kavrepalanchok/aed73380488c42c9bb2a8c1fd60fbbc5,
25000000,"Bhimsen Gola, Baneshwar, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 44703, Nepal",,2,,,20,,https://hamrobazaar.com/for-sale-house/house-sell-in-nepal/2cc0e8e3fa4e429b8c3d082b8320b3ee,
60000000,Kathmandu > Tokha,,3,3,,20,Tokha,https://hamrobazaar.com/for-sale-house/budanilkantha-ma-aadhunik-ghar-bikrima-in-kathmandu/79bd5c1a514d4ff39ae5220337a5fa9f,
160000000,"Newroad,pako sadak, Kathmandu, Nepal",7,7,,,20,Tamrakar complex,https://hamrobazaar.com/for-sale-house/good-house-on-sale-in-jorpati-ktm-in-kathmandu/0b3d5c8896554a6784d02de9f5d36dc3,
19500000,Kathmandu > Ason,75,,,,20,"Ason, Kamalachhi",https://hamrobazaar.com/for-sale-house/39ana-house-for-sale-at-budhanilkantha-deuwa-area-in-kathmandu/096794b562e14b2b9c087a45a49757f8,
90000000,Kathmandu > Bafal,,,,,20,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-old-baneshwor-in-kathmandu/667c8069ab494b89af5ec7efff72086a,
24000000,Kathmandu > Jyatha (Thamel),,,,,20,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-kirtipur-code-no-gjbhos-1772-in-salyan/40cd267ea35d4fc3b63959135d45f135,
95000000,Kathmandu > Kuleshwor,,,,,20,,https://hamrobazaar.com/for-sale-house/land-plus-house-for-sale-in-kathmandu/d603cbfa0cfb46a0a90f4c15d070d2ff,
78500000,Kathmandu > Budhanilkantha,,5,5,,,https://gharjaggabazar.com/property/details/budhanilkantha/7288/2/,https://hamrobazaar.com/for-sale-house/sangaun-bhatbhateni-sight-lalitpur-ma-ghar-bikri-in-nepal/650748df7fae45859e523f53d0d5a26a,
67500000,Kathmandu > Baluwatar,,,,,,,https://hamrobazaar.com/for-sale-house/basundhara-ma-4-aana-ma-baneko-ghar-bikrima-in-kathmandu/19cb4ecef3fe4d82a62842276c882e74,
55000000,"Lazimpat Road, Tusal, Maharajganj",,,,,,,https://hamrobazaar.com/for-sale-house/50000-sq-ft-building-with-12-ropani-of-premises-in-nepal/c77778c5ed3d4d618582c0d39b041d7d,
28500000,"Kusunti, Lalitpur",,,,,,,https://hamrobazaar.com/for-sale-house/mangal-colony-bhaisepati-brand-new-house-sale-in-lalitpur/dc5d4920eed543b591f261659d39f467,
22500000,"Aakashedhara, Mandikhatar",,,,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-bhainsepati2b-in-lalitpur/601da9fba5884696a21e37fe7a9f2c8b,
101500000,"Chhauni Military Barrack, Kathmandu, Nepal",,,,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-in-nepal/7208f5355f5448589175500539cd6c5c,
11000000,"Jayantidanda, Dhading Besi, Nilakantha, धादिङ, Bagmati Pradesh, नेपाल",,,,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-bhaisepati-18-a1-in-kathmandu/570cb8ab657541c18e0dd36351b59e27,
7500000,"इटहरी, Itahari Sub-Metropolitan, इटहरी, सुनसरी, कोशी प्रदेश, नेपाल",,,,,,,https://hamrobazaar.com/for-sale-house/beautiful-house-on-sale-at-tarkeshwor-in-nepal/3f09eb62b080417eb2571599a866d462,
39000000,"Anamnagar, Kathmandu",,,,,,,https://hamrobazaar.com/for-sale-house/house-for-salerent-at-samakhusi-ranibari-in-kathmandu/f01d5045a8144d4b898b84aee4948182,
32500000,"Nagarjun, काठमाडौं, Bagmati Pradesh, नेपाल",,,,,,,https://hamrobazaar.com/for-sale-house/28-ana-land-with-highly-rentalble-bungalow-on-sale-in-kathmandu/6ab4e3096b1d4c67b50c18f7c53c3006,
32500000,"kritipur chovar, Chobhar (Kirtipur), Kathmandu",,,,,,,https://hamrobazaar.com/for-sale-house/41-aana-wid-house-exclusive-location-bhatbhateni-in-kathmandu/1e6754936f044dbf8841d15af5070386,
45000000,"Basundhara Area , Maharajgunj Dhapasi Bansbari",,,,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-in-kathmandu/df5fc14bb1504e55909b6b1cdf812537,
53000000,"Imadol, Khadkagau, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",,,,,,,https://hamrobazaar.com/for-sale-house/in-kathmandu/b9bc20c959d64ceb9a21806ec7603168,
105000000,"Tangal Bhat Bhateni Baluwatar Naxal Lazimpat, Gairidhara Area, Kathmandu",,,,,,,https://hamrobazaar.com/for-sale-house/house-sale-anamnagar-in-nepal/4d78cf49a8544cdda216c465a86041d5,
19000000,"Tarakeshwar, Kathmandu, Bagmati Pradesh, 19975, Nepal",,,,,,,https://hamrobazaar.com/for-sale-house/sale-sale-bungalow-bishalnagar-in-nepal/42e34fed10cd42ed9dca87e1b97e8c84,
150000000,"Ananda Bhumi High School, Shree Bhagwati marg, Ekata Chok एकता चोक, Maitidevi, Kathmandu",,,,,,,https://hamrobazaar.com/for-sale-house/house-on-sell-at-sukedhara-corridor-in-kathmandu/86ee4a6988cf4254a7824fe2dea8f4b6,
27000000,"Budhanilkantha Temple, Golfutar Main Road, Budhanilkantha, Nepal",,,,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-at-biratnagar-in-morang/721d03e0c4be4aa3982a6df7b75cb514,
29000000,"Budhanilkantha Municipality, Kathmandu, Bagmati Pradesh, 21740, Nepal",,,,,,,https://hamrobazaar.com/for-sale-house/tikathalima-ghar-bikrima-in-lalitpur/4fb58869968344caadce7563caae8644,
6000000,"Bhaktipur, Beldada, Bardibas, महोत्तरी, मधेश प्रदेश, नेपाल",,,,,,,https://hamrobazaar.com/for-sale-house/bungalow-on-sale-at-bansbari-kathmandu-in-kathmandu/f2e8a51a5bc94961ab371afc772e45cc,
35000000,"Dhapakhel, Lalitpur",,,,,,,https://hamrobazaar.com/for-sale-house/new-house-for-sale-in-bhaisepati-main-road-in-nepal/befc40b23dc74d4988b0016db29af318,
7000000,Kathmandu > Boudha,,,,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-kuleshwor-in-kathmandu/a33c21a13cd6453398c05d69c71df917,
55000000,"Namuna Chok, Gokarneshwar, Kathmandu, Bagmati Pradesh, 20187, Nepal",,,,,,,https://hamrobazaar.com/for-sale-house/brand-new-house-wanted-for-sale-in-kathmandu/7e5167a810f644759f5b1f4305ff1d49,
7000000,Kathmandu > Boudha,,,,,,,https://hamrobazaar.com/for-sale-house/janakpur-ward12-ghar-for-sale-in-dhanusha/eaca7ef4359a47d282a1d24eb2d1f5e7,
28500000,Kathmandu > Akasedhara (Kapan),,,,,,,https://hamrobazaar.com/for-sale-house/new-house-on-sale-karuna-hospital-in-nepal/2c2049ab924d4dbea9d313394b7a7dd5,
40000000,"All Core Lalitpur, Lalitpur",,,,,,,https://hamrobazaar.com/for-sale-house/6-storey-commercial-house-sale-in-purano-baneshwor-in-kathmandu/9687d8b1ff834ee6b338966c434ca542,
40000000,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",,,,,,,https://hamrobazaar.com/for-sale-house/budhanilkantha-ma-5-aana-ma-baneko-ghar-bikrima-in-nepal/1519708be6da459d89486ec56ab08d8e,
50000000,"PADMAMOD, Machhindra Nath Sadak, Bhaisepati, Sainbu, Lalitpur",,,,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-in-manamaiju-in-kathmandu/b4cd9d8cf0dc492f92816240978e6a8d,
