Floors,City,Address,Land,Price,Bedroom,Bathroom,Face,Road
2.5, Kathmandu,Hattigaunda,2087.725,36500000,7,7,,14
2,Kathmandu,Budhanilkantha,1369,100000,3,4,North,15
, Kathmandu,Gothatar,2738,3500000,,,East,15
3,Bhaktapur,Kausaltar,2566.875,30000000,5,4,East,15
2.5, Lalitpur,Kusunti,1026.75,26500000,4,3,East,15
3.5,Bhaktapur,Changunarayan,2395.75,21500000,0,0,West,15
2.5, Kathmandu,Khusibu,1060.975,34000000,5,3,East,15
2,Kathmandu,Budhanilkantha,1026.75,19000000,4,3,East,15
2,Lalitpur,Ekantakuna,4107,45000000,3,3,West,15
4,Kathmandu,Budhanilkantha,7187.25,105000000,8,8,East,15
3.5,Bhaktapur,Changunarayan,2395.75,21500000,0,0,West,15
2.5, Kathmandu,Baluwakhani,1437.45,26000000,,,,15
2,Lalitpur,Godawari,15000,175000,4,3,East,15
2,Kathmandu,Maharajgunj,0,62500000,5,6,East,15
2.5, Kathmandu,Mulpani,1026.75,24500000,5,3,East,15
2.5, Kathmandu,Budhanilkantha,1437.45,26800000,1,1,,15
8,Lalitpur,Imadol,1369,19500000,5,3,West,15
,Bhaktapur,Bhaktapur,2200,80000,5,4,South,15
,Lalitpur,Hattiban,800,30000,0,0,North,15
2.5, Kathmandu,Aakasedhara,1369,32000000,,,,15
2.5, Lalitpur,Sainbu,1369,30000000,,,North,15
3,Kathmandu,Budhanilkantha,7187.25,100000000,5,7,South,15
3.5, Kathmandu,Syuchatar,1095.2,28500000,,,North,15
,Lalitpur,Hattiban,700,15000,2,1,West,15
,Kathmandu,Budhanilkantha,2000,43000,4,3,West,15
,Kathmandu,Budhanilkantha,2200,30000,5,0,North,15
2.5, Lalitpur,Bhaisepati,1711.25,59000000,4,4,,15
3,Kathmandu,Budhanilkantha,1711.25,30500000,4,4,North East,15
2.5, Kathmandu,Budhanilkantha,1711.25,30000000,,,,15
,Lalitpur,Gwarko,500,600000,0,0,South,15
3,Kathmandu,Budhanilkantha,10267.5,180000000,7,7,East,15
2.5, Lalitpur,Gwarko,787.175,18500000,,,East,15
3,Kathmandu,Tokha,2823.5625,53000000,6,4,West,15
2,Kathmandu,Budhanilkantha,0,32500000,4,4,East,15
2,Kathmandu,Budhanilkantha,4791.5,67500000,4,4,East,15
2,Kathmandu,Budhanilkantha,2053.5,36000000,5,4,North East,15
,Lalitpur,Dhobighat,5133.75,180000,0,0,South,15
3,Kathmandu,Budhanilkantha,21904,105000000,5,5,South,15
3,Kathmandu,Budhanilkantha,1369,32500000,5,4,East,15
2.5, Lalitpur,Sunakothi,2053.5,42500000,3,3,East,15
2.5, Kathmandu,Naxal,1369,38000000,5,6,,15
,Lalitpur,Bhaisepati,1454.5625,29000000,3,2,South,15
3,Kathmandu,Budhanilkantha,2823.5625,44500000,6,5,South East,15
4.5, Kathmandu,Shankhamul,1369,55500000,,,,15
,Kathmandu,Budhanilkantha,3080.25,49500000,0,0,South,15
3,Kathmandu,Budhanilkantha,1711.25,22000000,10,0,North,15
3,Kathmandu,Budhanilkantha,4449.25,72000000,5,5,East,15
3,Lalitpur,Bhaisepati,1900,19000000,4,5,East,15
3,Kathmandu,Budhanilkantha,2395.75,45000000,4,5,South East,15
3,Kathmandu,Budhanilkantha,4107,57500000,6,5,North West,15
3,Kathmandu,Gyaneshwor,2224.625,56000000,6,5,South,15
2.5, Kathmandu,Bhairabchaur,1369,15000000,,3,,15
3,Kathmandu,Hadigaun,6845,160000,4,3,South,15
,Lalitpur,Bhaisepati,1347.609375,24000000,4,4,South East,15
2.5, Kathmandu,Hattigaunda,2121.95,36500000,5,5,East,15
,Bhaktapur,Gatthaghar,1369,40000000,0,0,East,15
2.5, Kathmandu,Sukedhara,2395.75,45000000,4,3,East,15
3,Kathmandu,Budhanilkantha,1369,29800000,5,5,East,15
,Kathmandu,Hadigaun,1711.25,55000000,4,3,East,15
2.5, Kathmandu,Hattigaunda,1369,32500000,5,5,,15
2.5, Lalitpur,Khumaltar,1745.475,24000000,,,East,15
,Kathmandu,Maharajgunj,2738,100000,5,2,South East,15
2.5, Kathmandu,Budhanilkantha,1745.475,50000000,4,5,East,15
2.5, Kathmandu,Mandikhatar,1711.25,38800000,,,East,15
3,Kathmandu,Budhanilkantha,1090.921875,22500000,4,3,East,15
3,Lalitpur,Dhobighat,13690,300000,4,4,South East,15
,Lalitpur,Dhobighat,2200,175000,0,0,West,15
2.5, Bhaktapur,Sano thimi,1369,49000000,6,5,East,15
3,Kathmandu,Budhanilkantha,7529.5,70000000,6,7,East,15
3,Kathmandu,Budhanilkantha,3764.75,60000000,6,6,South East,15
2.5, Kathmandu,Goldhunga,1369,22000000,,,East,15
3,Kathmandu,Grande Villa,2481.3125,39000000,6,6,South,15
3,Bhaktapur,Kausaltar,2566.875,30000000,5,4,East,15
3,Lalitpur,Bakhundol,2500,160000,4,6,West,15
3, Bhaktapur,Gatthaghar,1369,38000000,,,East,15
2.5, Kathmandu,Budhanilkantha,6160.5,125000000,5,5,East,15
, Kathmandu,Gongabu,1437.45,35000000,,,,15
,Lalitpur,Dhapakhel,900,18000,2,1,North,15
3, Kathmandu,Golfutar,1369,23500000,1,1,,15
2.5, Kathmandu,Hepali Height,1369,27000000,5,,East,15
2.5, Lalitpur,Bhaisepati,1711.25,39900000,4,4,East,15
3,Kathmandu,Budhanilkantha,1711.25,30500000,4,4,North East,15
3,Kathmandu,Budhanilkantha,2738,37000000,5,5,South East,15
2.5, Kathmandu,Mandikhatar,3764.75,87500000,5,7,East,15
3,Kathmandu,Budhanilkantha,3422.5,62000000,4,6,East,15
2.5, Kathmandu,Narayanthan ,3764.75,55000000,4,5,East,15
,Lalitpur,Bhaisepati,1000,16000,0,0,West,15
, Lalitpur,Setipakha,1369,31000000,,,,15
2.5, Kathmandu,Budhanilkantha,1711.25,42500000,,,,15
2.5, Kathmandu,Kapan,2053.5,45500000,5,3,,15
2.5, Kathmandu,Dhapasi,2053.5,37500000,4,4,,15
3,Kathmandu,Dhapasi,5818.25,72000000,5,5,South West,15
2.5, Kathmandu,Mandikhatar,6502.75,75000000,,,,15
2.5, Kathmandu,Ganesh Chowk,2053.5,65000000,,,,15
2.5, Kathmandu,Maharajgunj,6845,180000000,5,6,,15
,Kathmandu,Machha Pokhari,239575,25000,2,1,West,15
2, Kathmandu,Budhanilkantha,6845,80000000,4,,,15
2.5, Kathmandu,Budhanilkantha,1779.7,45000000,6,5,,15
, Kathmandu,Battisputali,6845,151000000,,,,15
,Kathmandu,Dhapasi,10267.5,120000000,5,6,East,15
4, Kathmandu,Kadaghari,1779.7,65000000,,,,15
3,Kathmandu,Tarakeswor,1711.25,26200000,5,,East,15
2.5,Lalitpur,Bhainsepati,1026.75,28500000,6,3,North East,15
3.5,Kathmandu,Tyanglaphat,1711.25,25000000,9,5,East,15
3,Kathmandu,Dhalko,10952,,10,6,West,15
4,Kathmandu,Kusunti,1326.21,32000000,,,North,15
2.5,Kathmandu,Hattigauda,6845,100000000,5,5,East,15
1,Lalitpur,Tikathali,1112.3125,15500000,2,1,North East,15
2.5,Lalitpur,Thasikhel,1882.375,23500000,6,5,East,15
2.5,Kathmandu,Tushal,1711.25,29500000,5,4,East,15
4,Kathmandu,Naxal,1604.29,78000000,8,5,East,15
2.5,Kathmandu,Sitapaila,1112.31,17000000,4,2,East,15
,Kathmandu,Dallu,150,550000,0,0,West,15
2.5, Kathmandu,Budhanilkantha,7529.5,125000000,6,,,15
5,Kathmandu,Dillibazar,1369,60000000,8,5,North West,15
,Kathmandu,Imadol,1176.48,32000000,,,West,15
2.5, Kathmandu,Dhumbarahi,5818.25,140000000,,,,15
2,Kathmandu,Sukedhara,1668.46,26000000,6,4,East,15
3,Kathmandu,Dhapasi,2139.0625,26000000,4,3,West,15
,Kathmandu,Lazimpat,2738,55000000,10,5,South,15
2.5, Kathmandu,Budhanilkantha,2840.675,48000000,,,,15
3, Lalitpur,Nakkhu,2738,64000000,8,6,,15
2.5, Kathmandu,Budhanilkantha,3148.7,62500000,4,,,15
2.5, Kathmandu,Mandikhatar,3148.7,57500000,4,,,15
2.5, Kathmandu,Hattigaunda,2738,67500000,3,3,,15
5, Kathmandu,Chhetrapati,3422.5,125000000,,,,15
3,Kathmandu,Koteshwor,1369,30000000,6,3,North,15
3,Kathmandu,Kuleshwor,5476,150000,5,4,South East,15
3, Kathmandu,Kirtipur,3422.5,28500000,,,,15
2.5, Kathmandu,Hattigaunda,2498.425,59000000,5,5,,15
3, Kathmandu,Basundhara,2464.2,75000000,,,,15
2.5, Kathmandu,Dhapasi,3798.975,50000000,7,5,,15
2.5, Kathmandu,Bansbari,4107,88000000,6,3,,15
2.5, Kathmandu,Narayanthan ,4107,67500000,4,4,,15
4, Lalitpur,Satdobato,2464.2,52500000,,,,15
2, Kathmandu,Naxal,4107,95000000,1,1,,15
2.5, Kathmandu,Budhanilkantha,2395.75,59000000,4,7,,15
3.5, Kathmandu,Putalisadak,2395.75,85000000,6,7,,15
2.5, Kathmandu,Gongabu,4449.25,80000000,6,1,,15
,Kathmandu,Kirtipur,900,15000,0,0,West,15
2.5, Kathmandu,Bishalnagar,2087.725,60000000,4,2,,15
3.5, Kathmandu,Samakhusi,2087.725,34000000,10,4,,15
4,Kathmandu,Gairidhara,1711.25,53500000,5,7,East,15
, Lalitpur,Sanepa,5167.975,158000000,,,,15
2,Kathmandu,Dhapasi,1711.25,35000000,4,4,East,15
2.5, Kathmandu,Bansbari,2087.725,65000000,,,,15
, Kathmandu,Bansbari,2053.5,37000000,5,5,,15
2, Kathmandu,Chandol,2053.5,46000000,5,,,15
4.5,Lalitpur,Imadol,1369,35000000,13,6,North,15
2.5,Kathmandu,Pasikot,2738,42500000,4,5,North East,15
3,Kathmandu,Pasikot,1069.53,22500000,6,5,South East,15
,Kathmandu,Goldhunga,10,25000000,0,0,North,15
2.5,Lalitpur,Nakkhu,1540.125,29000000,4,5,South,15
,Lalitpur,Mangal Bazar,400,1700000,0,0,North,15
1,Lalitpur,Mahalaxmisthan,1026.75,12500000,2,1,South,15
3,Lalitpur,Mahalaxmi,1882.375,37500000,5,4,West,15
3,Kathmandu,Maharajgunj,2738,56000000,5,5,South,15
,Kathmandu,Chandol,1967.9375,42500000,5,4,East,15
2.5, Kathmandu,Pasikot,1711.25,38000000,,,,15
3,Kathmandu,Maharajgunj,2481.3125,65000000,5,6,East,15
2.5, Kathmandu,Budhanilkantha,1711.25,52000000,6,6,,15
3,Kathmandu,Golfutar,2053.5,45000000,6,6,East,15
3,Kathmandu,Golfutar,2053.5,45000000,6,7,East,15
2,Lalitpur,Kusunti,5476,90000,4,3,South East,15
3,Kathmandu,Golfutar,3080.25,47500000,4,5,East,15
,Lalitpur,Kupondole,600,700000,0,0,North,15
,Kathmandu,Chabahil,1000,2000000,0,0,West,15
,Kathmandu,Chabahil,300,1400000,0,0,North,15
,Lalitpur,Khumaltar,14716.75,300000,4,4,South East,15
2.5,Kathmandu,Golfutar,1369,29000000,5,3,South West,15
2,Kathmandu,Chabahil,3251.375,60000000,0,0,East,15
2,Kathmandu,Golfutar,2395.75,35000000,4,4,East,15
,Bhaktapur,Balkot,900,12000,2,1,West,15
3,Lalitpur,Jhamsikhel,6845,250000,5,3,South,15
3,Kathmandu,Chabahil,1796.8125,500000000,5,5,East,15
2.5,Kathmandu,Golfutar,1369,29000000,5,3,South West,15
3,Kathmandu,Chabahil,10952,150000000,5,6,East,15
2.5, Kathmandu,Hepali Height,1711.25,45500000,6,5,,15
2.5, Kathmandu,Chapali,17112.5,300000000,6,8,,15
3.5,Kathmandu,Golfutar,1026.75,19700000,4,4,North East,15
3, Kathmandu,Ichangu Narayan,1711.25,29000000,4,5,,15
,Lalitpur,Pulchowk,700,3200000,0,0,North,15
2.5, Kathmandu,Budhanilkantha,1745.475,45000000,6,5,,15
,Kathmandu,Chundevi,8898.5,150000000,5,0,East,15
3.5,Bhaktapur,Sipadol,2053.5,48000000,7,5,West,15
4.5,Kathmandu,Baneshwor,1369,55500000,8,5,East,15
2.5,Kathmandu,Gyaneshwor,2053.5,56000000,4,4,South,15
2.5,Kathmandu,Town planning,1133.7,34000000,5,,East,15
2.5, Lalitpur,Bhaisepati,1745.475,43000000,4,4,,15
2, Kathmandu,Dhapasi,10267.5,125000000,5,5,,15
2.5, Kathmandu,Budhanilkantha,1745.475,50000000,5,,,15
3,Lalitpur,Saibu,1369,30000000,4,2.5,North,15
, Kathmandu,Dhapasi,10267.5,120000000,5,6,,15
4,Lalitpur,Tikathali,1369,20000000,5,2,East,15
1,Lalitpur,Tikathali,1026.75,130000,2,1,East,15
4,Lalitpur,Tikathali,1369,20000000,5,2,East,15
2,Lalitpur,Tikathali,1561.515625,19500000,5,4,South East,15
3,Kathmandu,Chapali,4107,42500000,5,0,East,15
3,Kathmandu,Chapali,4107,68000000,5,5,East,15
2,Lalitpur,Thaiba,1454.5625,48000,4,3,South,15
2.5, Kathmandu,Bansbari,10952,380000000,6,,,15
,Kathmandu,Chapali,1711.25,35500000,4,0,South,15
,Kathmandu,Goldhunga,10,25000000,0,0,North,15
,Lalitpur,Satdobato,1300,22000,3,2,West,15
3,Kathmandu,Chandragiri,1219.265625,21000000,0,0,West,15
3,Lalitpur,Sanepa,2738,100000,7,3,North East,15
3,Kathmandu,Chandragiri,1219.265625,21000000,0,0,West,15
,Lalitpur,Sanepa,1283.4375,144000,3,4,South East,15
,Lalitpur,Sanepa,3080.25,80000000,4,2,East,15
2.5, Kathmandu,Budhanilkantha,1711.25,44500000,6,4,,15
2.5, Kathmandu,Gopikrishna Hall,1369,28500000,,,,15
2.5, Kathmandu,Golfutar,3080.25,80000000,5,4,,15
3,Kathmandu,Baluwatar,770.0625,23000000,4,2,East,15
2.5, Kathmandu,Ganesh Chowk,2738,70000000,3,,South,15
, Kathmandu,Naxal,2772.225,76000000,6,6,South,15
2.5, Kathmandu,Budhanilkantha,3422.5,82000000,4,5,South,15
2.5, Kathmandu,Budhanilkantha,3422.5,82000000,4,5,South,15
2.5,Kathmandu,Shantinagar,1711.25,33000000,5,3,West,15
3,Kathmandu,Nagarjun,3165.8125,17500000,5,4,North,15
,Kathmandu,Satungal,1369,9500000,4,0,South,15
8.5, Kathmandu,New Road,410.7,220000000,4,7,,15
,Kathmandu,Basundhara,1112.3125,23500000,0,0,East,15
3,Kathmandu,Basundhara,2738,45000000,6,6,South West,15
4,Kathmandu,Basundhara,2053.5,42500000,6,6,South,15
2,Kathmandu,Basundhara,1112.3125,23000000,4,3,South,15
2,Kathmandu,Nagdhunga,1197.875,9500000,4,2,West,15
4, Lalitpur,Patan,342.25,16000000,3,4,,15
,Kathmandu,Basundhara,2395.75,42000000,11,0,West,15
,Kathmandu,Basundhara,1882.375,29800000,0,0,West,15
2.5, Kathmandu,Budhanilkantha,9240.75,6500000,9,6,West,15
2.5, Kathmandu,Lazimpat,5202.2,106000000,6,4,West,15
2,Kathmandu,Kadaghari,1711.25,22000000,11,0,West,15
3,Kathmandu,Naikap,2374.359375,29500000,5,2,South,15
2.5, Kathmandu,Hepali Height,10267.5,130000000,,,South,15
3,Kathmandu,Basundhara,3422.5,60000000,7,7,South,15
3,Kathmandu,Basundhara,1711.25,35000000,6,7,East,15
3,Kathmandu,Naikap,2374.359375,29500000,5,2,South,15
, Kathmandu,Budhanilkantha,2738,60000000,,,West,15
, Lalitpur,Balkumari,2738,35000000,,,West,15
3.5,Kathmandu,Basundhara,1796.8125,36000000,4,6,South East,15
2,Kathmandu,Basundhara,1711.25,36500000,4,3,East,15
3,Kathmandu,Basundhara,0,35500000,4,3,East,15
3,Kathmandu,Sinamangal,2738,200000,4,3,South East,15
2.5, Bhaktapur,Katunje,752.95,14000000,,,,15
, Lalitpur,Bhaisepati,1437.45,29000000,7,,South,15
2.5, Kathmandu,Budhanilkantha,1471.675,47500000,5,,South,15
2.5, Kathmandu,Grande Hospital,1471.675,28000000,5,5,South,15
3,Kathmandu,Bhangal,1369,24000000,6,6,North West,15
, Kathmandu,Ramkot,1471.675,23000000,4,,South,15
3,Kathmandu,Bhangal,2395.75,34500000,5,5,South West,15
2.5, Kathmandu,Kapan,1026.75,22500000,,,,15
,Kathmandu,Jorpati,600,1300000,0,0,South,15
,Kathmandu,Sitapaila,1369,20500000,4,4,South,15
3.5, Kathmandu,Kapan,1026.75,19500000,,,,15
2.5, Lalitpur,Bagdol,1711.25,29000000,4,4,South,15
4.5, Kathmandu,Kuleshwor,1026.75,33500000,6,4,,15
3,Kathmandu,Tokha,1283.4375,23500000,7,6,East,15
2.5,Kathmandu,Basundhara,1882.375,32500000,6,3,South,15
2.5, Kathmandu,Pasikot,1026.75,23000000,,,,15
2.5, Kathmandu,Rudreshwor,2053.5,57500000,5,5,South,15
2, Kathmandu,Budhanilkantha,2053.5,47000000,4,,South,15
3, Kathmandu,Nayabazar,1026.75,27500000,,,,15
2.5, Kathmandu,Deuwa chowk,2053.5,47000000,4,5,South,15
2.5, Kathmandu,Ganesh Chowk,2087.725,62000000,6,5,South,15
3,Kathmandu,Battisputali,1540.125,43000000,6,6,South,15
3, Kathmandu,Baneshwor,787.175,35000000,,,,15
2.5, Lalitpur,Hattiban,2087.725,26000000,8,3,South,15
, Kathmandu,Lainchaur,2121.95,55000000,5,,South,15
3,Kathmandu,Basundhara,2738,45000000,6,6,South West,15
4,Kathmandu,Basundhara,2053.5,42500000,6,6,South,15
2,Kathmandu,Basundhara,1112.3125,23000000,4,3,South,15
2.5, Kathmandu,Handigaun,2464.2,52500000,7,5,South,15
1, Kathmandu,Kapan,1026.75,16500000,,,,15
3, Lalitpur,Sainbu,1095.2,35000000,4,5,South East,15
,Kathmandu,Narephate,600,19500,3,0,West,15
3,Kathmandu,Sano Bharyang,1026.75,23500000,5,3,East,15
,Kathmandu,Newroad,400,550000,0,0,West,15
3,Kathmandu,Kalanki,4577.59375,90281250,7,5,North East,15
2,Kathmandu,Banasthali,1026.75,22500000,4,3,East,15
5,Kathmandu,Ratopul,2738,350000,0,0,South,15
3, Kathmandu,Samakhusi,1129.425,30500000,5,4,West,15
3, Kathmandu,Samakhushi chowk,1129.425,29500000,,,West,15
2.5, Kathmandu,Chapali,1403.225,33500000,5,5,South West,15
2.5, Kathmandu,Chapali,1403.225,33500000,5,5,South West,15
2.5, Lalitpur,Nakkhu,1403.225,33000000,4,4,South West,15
,Kathmandu,Ranibari,800,20000,2,1,East,15
2.5, Kathmandu,Ganesh Chowk,1437.45,32000000,5,5,South West,15
,Kathmandu,Baluwatar,3422.5,175000,0,0,North,15
,Kathmandu,Kalimati,700,6000000,0,0,West,15
2.5, Lalitpur,Bhaisepati,1129.425,31000000,5,4,South West,15
3,Kathmandu,Baluwatar,1369,34000000,5,0,South,15
3,Kathmandu,Pasikot,7187.25,81000000,6,6,East,15
,Kathmandu,Kalanki,400,900000,0,0,South,15
2.5, Lalitpur,Kusunti,1779.7,42500000,4,4,South West,15
3,Kathmandu,Kalanki,4577.59375,6750000,7,5,North East,15
3,Kathmandu,Baluwatar,1369,34000000,5,0,South,15
,Kathmandu,Putalisadak,700,1800000,0,0,West,15
3,Kathmandu,Baluwatar,2053.5,42500000,6,6,South East,15
,Kathmandu,Pepsicola,600,800000,0,0,West,15
,Kathmandu,Pepsicola,700,15000,1,1,West,15
,Kathmandu,Pepsicola,800,40000,0,0,West,15
3,Kathmandu,Pasikot,5818.25,125000,6,4,East,15
3,Kathmandu,Baluwatar,10267.5,250000000,6,5,East,15
3,Kathmandu,Baluwatar,3422.5,130000000,5,6,East,15
2,Kathmandu,Baluwatar,0,39500000,3,3,East,15
2.5, Lalitpur,Imadol,1026.75,19500000,,,,15
2.5, Kathmandu,Budhanilkantha,1369,36000000,4,5,West,15
,Kathmandu,Baneshwor,1369,55500000,8,9,East,15
2.5, Kathmandu,Kapan,1471.675,30000000,1,1,South East,15
2.5, Kathmandu,Budhanilkantha,1711.25,40000000,6,6,South East,15
2.5, Kathmandu,Budhanilkantha,1711.25,40000000,6,6,South East,15
2.5, Lalitpur,Bhaisepati,1745.475,38000000,4,4,South East,15
2,Kathmandu,Samakhusi,1711.25,35000000,6,3,East,15
,Kathmandu,Baniyatar,1711.25,20000000,12,4,South East,15
2.5, Kathmandu,Hattigaunda,2053.5,57500000,6,5,South East,15
2.5, Lalitpur,Bhaisepati,2053.5,90000000,5,5,South East,15
,Kathmandu,Naxal,2738,130000,0,0,North,15
2.5, Kathmandu,Golfutar,1711.25,44500000,5,5,West,15
3,Kathmandu,Baniyatar,1454.5625,24000000,6,6,North East,15
3.5, Kathmandu,Suryadarshan Height,1471.675,30000000,6,3,West,15
2.5, Kathmandu,Dhapasi,2087.725,47500000,3,4,South East,15
3.5, Kathmandu,Banasthali,787.175,35000000,6,4,South West,15
3.5,Kathmandu,Nepaltar,1197.875,25000000,10,5,North,15
3,Kathmandu,Samakhusi,1369,44000000,5,6,East,15
2.5, Lalitpur,Hattiban,3490.95,75000000,4,6,South East,15
2, Lalitpur,Gwarko,1369,19500000,5,3,West,15
3,Kathmandu,Baneshwor,1369,38700000,6,5,East,15
2.5, Kathmandu,Bansbari,5476,96000000,7,6,South East,15
2.5, Kathmandu,Dhumbarahi,5476,130000000,4,5,South East,15
2.5, Kathmandu,Budhanilkantha,5818.25,175000000,5,5,South East,15
,Kathmandu,Samakhusi,11636.5,190000000,0,0,South East,15
2.5, Kathmandu,Budhanilkantha,6160.5,165000000,5,6,South East,15
3,Kathmandu,Samakhusi,1369,32000000,6,6,East,15
3,Kathmandu,Baneshwor,1369,38700000,6,5,East,15
,Kathmandu,Newroad,855.625,122500000,23,10,West,15
, Kathmandu,Budhanilkantha,8898.5,110000000,6,,South East,15
3, Lalitpur,Nakhipot,2806.45,60000000,6,6,South East,15
3.5, Lalitpur,Imadol,1026.75,21000000,,,,15
,Kathmandu,Sitapaila,1711.25,29000000,4,4,West,15
2.5, Kathmandu,Makalbari,1095.2,17500000,6,2,,15
1.5, Kathmandu,Mahadevsthan,1095.2,11500000,2,1,,15
2,Kathmandu,Mandikatar,1369,27500000,6,3,East,15
4,Kathmandu,Swayambhu,1200,150000,2,2,South East,15
2.5, Kathmandu,Hattigaunda,1711.25,45000000,6,5,North East,15
3,Kathmandu,Thamel,1026.75,120000,12,0,North West,15
,Kathmandu,Budhanilkantha,6160.5,100000000,6,7,South East,15
,Kathmandu,Thamel,1000,1700000,0,0,West,15
2.5,Kathmandu,Budhanilkantha,8128.4375,49500000,5,5,South,15
,Kathmandu,Swayambhu,400,1300000,0,0,West,15
,Kathmandu,Thamel,600,3000000,0,0,North,15
3.5, Lalitpur,Nakhipot,1369,70000000,3,,North East,15
2.5, Kathmandu,Bafal,1129.425,31000000,5,3,North East,15
,Kathmandu,Swayambhu,2823.5625,41000000,17,10,East,15
,Kathmandu,Thankot,855.625,7000000,0,0,West,15
3,Kathmandu,Hattigauda,1369,28500000,5,5,North,15
2.5, Kathmandu,Bhangal ,1095.2,22000000,,,,15
,Kathmandu,Swayambhu,1711.25,47500000,12,5,East,15
3,Kathmandu,Hattigauda,2481.3125,30000000,5,0,West,15
,Kathmandu,Sukedhara,0,35000000,2,3,East,15
2.5, Kathmandu,Manabahadur Marga,1095.2,23000000,3,4,,15
2,Kathmandu,Sukedhara,6074.9375,95000000,0,4,East,15
,Bhaktapur,Madhyapur Thimi,900,2000000,0,0,North,15
2.5, Lalitpur,Imadol,1095.2,28000000,,,South,15
2.5, Kathmandu,Hepali Height,1779.7,55000000,5,5,North East,15
2.5, Kathmandu,Budhanilkantha,1711.25,45000000,5,6,North West,15
2,Kathmandu,Mandikatar,18823.75,290000000,6,5,East,15
2.5, Kathmandu,Budhanilkantha,1026.75,32000000,6,5,North West,15
2.5, Lalitpur,Nakhipot,1060.975,23500000,4,4,North West,15
3.5, Kathmandu,Sitapaila,787.175,22000000,7,3,North West,15
2,Kathmandu,Hattigauda,1711.25,37500000,4,3,South East,15
2.5, Lalitpur,Kusunti,1060.975,23500000,4,4,North West,15
2,Kathmandu,Hattigauda,0,35500000,4,4,East,15
, Kathmandu,Chunikhel,1095.2,22000000,,,North West,15
2,Kathmandu,Tahachal,1882.375,55000000,7,8,North,15
3,Kathmandu,Mandikatar,2738,51000000,0,0,South,15
4,Kathmandu,Mandikatar,2395.75,40000000,7,7,East,15
,Kathmandu,Hattigauda,400,900000,0,0,East,15
3,Kathmandu,Hattigauda,6845,90000000,6,6,East,15
2,Kathmandu,Hattigauda,2000,55000,0,2,East,15
5.5, Kathmandu,Kalikasthan,1369,60000000,8,8,North West,15
2.5, Kathmandu,Chardhara,1129.425,16000000,,,,15
2.5, Kathmandu,Budhanilkantha,5133.75,110000000,5,6,North East,15
3,Kathmandu,Budhanilkantha,2139.0625,37500000,0,3,South,15
2.5, Kathmandu,Pasikot,2738,45000000,4,3,North East,15
,Bhaktapur,Madhyapur Thimi,600,1100000,0,0,West,15
2.5, Kathmandu,Budhanilkantha,2121.95,62500000,6,6,North East,15
2.5, Kathmandu,Budhanilkantha,2053.5,61000000,6,5,North East,15
2.5, Lalitpur,Nakhipot,1095.2,27000000,4,4,South,15
3.5, Kathmandu,Nagaun,1369,25000000,,,,15
2.5, Kathmandu,Baluwakhani,1095.2,23500000,,,,15
2.5, Kathmandu,Sundarbasti,1095.2,24500000,,,,15
3,Kathmandu,Budhanilkantha,1369,22000000,6,4,East,15
3.5, Kathmandu,Panipokhari,1095.2,65000000,,,,15
2.5, Kathmandu,Kalanki,1369,32000000,,,,15
,Kathmandu,Boudha,1026.75,27000000,0,0,West,15
,Kathmandu,Bishal Nagar,10267.5,250000000,0,0,East,15
,Kathmandu,Jorpati,500,600000,0,0,North,15
2.5, Kathmandu,Kamitar,1026.75,17000000,,,,15
2.5, Lalitpur,Kusunti,1369,27000000,5,3,South,15
2.5, Kathmandu,Narayanthan ,3764.75,85000000,5,5,North,15
, Kathmandu,Naxal,1369,38000000,6,5,South,15
4,Kathmandu,Mhepi,2395.75,38000000,8,4,North West,15
, Kathmandu,Baniyatar,2395.75,65000000,,,North,15
,Bhaktapur,Lokanthali,900,18000,2,1,North,15
3,Kathmandu,Sitapaila,5,60000,4,4,South,15
2.5, Kathmandu,Bhangal ,1403.225,31500000,,,South,15
3,Kathmandu,Thulo Bharyang,2395.75,39000000,5,5,East,15
2.5, Kathmandu,Wasik,3080.25,70000000,3,4,North,15
,Bhaktapur,Suryabinayak,300,1800000,0,0,North,15
2,Kathmandu,Budhanilkantha,4107,57000000,7,5,East,15
3,Kathmandu,Sukedhara,1454.5625,30000000,6,5,East,15
2.5, Kathmandu,Budhanilkantha,7871.75,140000000,6,7,North,15
2.5, Kathmandu,Swoyambhu,6502.75,110000000,11,9,North,15
,Kathmandu,Boudha,400,800000,0,0,West,15
,Kathmandu,Boudha,2100,55000,4,4,West,15
3,Kathmandu,Bhatbhateni,4107,110000000,5,5,East,15
3,Kathmandu,Mandikatar,0,20000000,4,4,East,15
,Kathmandu,Boudha,3764.75,187000000,0,0,South,15
2.5, Kathmandu,Grande Villa,1026.75,19000000,4,,,15
3,Kathmandu,Mandikatar,2738,51000000,0,0,South,15
3,Kathmandu,Budhanilkantha,4107,72000000,5,6,South East,15
1, Kathmandu,Kapan,1369,24000000,2,1,South,15
,Kathmandu,Jorpati,1369,20000000,0,0,South,15
2.5, Kathmandu,Thulobharyang,6160.5,6000000,,,North,15
3,Kathmandu,Hattigauda,6845,100000000,5,6,East,15
2.5, Lalitpur,Hattiban,1129.425,46000000,4,5,South,15
,Kathmandu,Kalanki,1540.125,28500000,0,0,East,16
,Kathmandu,Pasikot,7187.25,80000000,0,4,East,16
,Kathmandu,Hattigauda,3764.75,37400000,0,0,West,16
3,Kathmandu,Manamaiju,1411.78125,26000000,8,4,South,16
